I,Ip,theta,theta_p,theta_pp,u_a
233.4678898,-317824.5018,4.44E-05,31.55322416,2654073.548,1
206.1811506,-280856.7003,7.83E-04,53.72393666,2320368.916,1
264.699774,-360202.044,4.52E-04,14.24817004,3028688.158,1
236.4894592,-321861.3307,9.61E-04,22.03870802,2697443.687,1
290.4420549,-395729.7495,9.57E-04,74.45954622,3269752.753,1
285.5678454,-388834.2706,7.70E-05,42.11110083,3243151.331,1
307.8333077,-419474.5038,4.10E-04,83.12037308,3461720.578,1
203.3107761,-277007.155,5.83E-04,60.93250302,2280832.461,1
352.1311239,-479530.9183,1.18E-03,52.37328547,3998694.655,1
259.0718113,-353245.7279,5.30E-04,101.9468523,2884291.675,1
193.8745103,-264472.0554,1.78E-03,99.57428727,2137272.294,1
106.5964628,-144872.6262,1.13E-03,1.84635834,1223211.756,1
35.64596161,-48463.15568,9.58E-04,23.8704802,387904.0678,1
267.124978,-363790.8576,5.19E-04,49.98220582,3024070.47,1
174.4985018,-238038.7,1.99E-05,92.56665973,1920994.912,1
364.3060703,-495856.9476,1.71E-03,21.52936091,4166635.789,1
6.756298389,-9561.21904,4.69E-04,76.87957105,7745.491446,1
423.0928373,-576251.9119,2.94E-03,67.19412207,4800635.765,1
43.63842653,-60209.03315,1.43E-03,131.5164032,381884.8256,1
399.2070564,-543233.3344,5.61E-04,4.723181869,4582958.192,1
270.7346112,-368575.4377,1.65E-03,33.9019036,3080166.893,1
50.7279988,-70011.62496,3.15E-03,150.3447005,446233.8221,1
445.4059334,-606552.5064,3.46E-03,57.89894568,5065483.684,1
224.7605399,-306001.3023,4.73E-04,35.3237277,2550590.451,1
191.519843,-261911.8179,3.15E-03,179.8191292,2037265.169,1
280.6323663,-381945.8227,3.21E-03,21.01024108,3205620.79,1
269.0160866,-366361.7976,1.50E-03,49.55067689,3046193.325,1
252.9477897,-345802.4591,2.80E-03,213.0692928,2712900.699,1
428.6567759,-584914.8522,3.32E-03,202.5828614,4741489.805,1
214.7832768,-293816.8893,1.57E-03,209.172285,2277898.485,1
360.280119,-492127.0986,1.07E-03,239.2677549,3922429.954,1
581.582587,-793476.6705,6.02E-03,249.8884368,6455741.33,1
194.467883,-264735.435,5.38E-03,31.86980383,2205640.215,1
101.011422,-137575.4493,1.59E-03,39.88633264,1124452.765,1
228.0328691,-310236.0403,7.32E-03,7.967988649,2613061.343,1
534.5453612,-727940.0718,5.98E-03,62.87340961,6085254.506,1
233.343167,-319675.8016,4.14E-04,282.9100253,2424134.187,1
413.7592624,-563042.3864,8.44E-03,4.573571064,4750312.277,1
474.9552188,-647279.5255,7.41E-03,120.1935131,5348400.411,1
6.665910624,-9660.661131,5.92E-03,104.5498863,-18447.97816,1
499.4656067,-680734.1455,6.91E-03,131.1454479,5620090.746,1
426.0155863,-579933.2433,8.46E-04,30.1980876,4867853.567,1
66.56895292,-92139.16544,8.83E-03,220.3487993,564620.696,1
267.6665292,-365333.4609,4.65E-03,150.1446272,2939236.637,1
154.9106035,-211953.9087,8.80E-03,164.7826616,1630261.243,1
543.3325733,-740393.7989,5.49E-03,123.9988112,6130659.014,1
520.4591421,-711318.5616,2.35E-04,380.5549697,5634589.624,1
230.428984,-314922.0565,7.22E-03,185.0828434,2479581.376,1
370.0774855,-505817.9338,6.66E-03,283.2257106,3995048.824,1
182.9168303,-249779.4649,6.33E-03,127.4764133,1985993.02,1
528.3751004,-721523.5639,9.56E-03,309.5195876,5790128.801,1
660.3437814,-899849.7237,1.42E-02,144.6260648,7456472.12,1
788.1762879,-1073760.921,7.21E-03,130.9266177,8937837.874,1
9.610979735,-13246.79664,3.01E-03,51.93573486,63224.58999,1
188.8283942,-258794.3637,7.23E-03,247.7829226,1944552.709,1
100.2250493,-137334.3567,4.29E-03,143.0382308,1021642.175,1
229.5871987,-314751.4133,5.40E-03,306.3778869,2359640.277,1
10.23158707,-16863.73676,1.26E-02,396.6928694,-243059.6444,1
837.7228392,-1143181.918,1.86E-03,376.1945723,9284201.923,1
781.6554028,-1065218.402,3.86E-03,172.528912,8825086.709,1
579.4389734,-792653.0812,1.63E-02,510.3829514,6194296.066,1
370.3862745,-508261.4687,1.32E-02,534.8418783,3769855.119,1
521.7752694,-710275.0671,1.55E-02,27.9532347,5970260.155,1
655.9084931,-893441.0599,7.87E-03,98.51035326,7447430,1
482.6655954,-657297.0587,1.45E-02,60.64889715,5491131.117,1
182.7651818,-250234.2901,1.69E-03,209.7163881,1909486.827,1
86.066625,-121821.4724,1.26E-02,610.8209759,433691.9673,1
618.7375968,-845855.2842,6.87E-04,473.579866,6679330.326,1
427.5212553,-582345.0786,3.42E-04,75.2355481,4844211.926,1
818.7970234,-1117658.25,6.51E-03,406.1027938,9039537.802,1
750.6909597,-1024004.34,1.51E-02,289.2538426,8363163.534,1
9.452766954,-13855.11803,2.78E-02,154.3769193,-31721.76822,1
213.847224,-292826.2186,2.63E-03,244.4427482,2235078.33,1
368.4187959,-504481.6119,5.96E-03,397.8536882,3871781.72,1
794.3048698,-1082176.205,5.14E-03,139.9187605,9000086.177,1
188.9589328,-261010.9764,3.24E-02,501.3559141,1715531.814,1
119.532455,-162940.6581,2.87E-02,58.80228216,1320079.954,1
400.8851475,-545502.688,1.98E-03,2.848893246,4603944.882,1
313.8485514,-430666.8864,3.00E-02,456.6808176,3191240.792,1
721.4059934,-984057.0172,3.17E-02,279.177635,8035812.837,1
708.3696643,-966593.7107,2.59E-02,314.4170611,7853977.723,1
350.878897,-481516.1639,1.46E-03,511.2792874,3567118.155,1
218.1880763,-300904.6407,1.08E-02,514.2098004,2039715.895,1
189.0324666,-263778.9557,2.35E-02,833.1518805,1414744.089,1
666.7927155,-911734.1216,2.90E-02,530.8249914,7179486.303,1
708.8264977,-965860.8421,3.18E-02,145.928683,8012398.408,1
490.4303003,-673377.4127,2.60E-02,745.9216914,4957379.367,1
267.4169605,-364289.7407,1.37E-02,62.59312047,3015961.145,1
533.5722505,-726532.4449,1.92E-03,52.56229176,6083446.322,1
537.83198,-738171.7807,8.65E-03,778.9242178,5472065.463,1
243.1392745,-336588.2361,4.42E-02,727.7420589,2132307.61,1
603.288086,-824932.8974,3.53E-02,487.1843894,6489433.652,1
50.13896156,-71680.057,3.90E-02,457.5689762,160170.4527,1
232.6456705,-319599.6835,8.15E-04,391.5322518,2317371.839,1
1073.848746,-1463669.394,1.68E-02,257.2762442,12105610.82,1
577.7567269,-788436.7151,2.40E-02,270.8164995,6392753.208,1
34.28267853,-47617.45183,3.01E-02,149.5017589,258028.4524,1
405.9411008,-553639.868,1.61E-02,158.8541822,4520219.393,1
893.0219058,-1219661.133,2.61E-02,525.3499505,9784042.672,1
1081.439521,-1472855.443,5.37E-02,114.5714184,12322567.39,1
915.5643761,-1247827.949,3.55E-02,211.8489954,10328077.02,1
577.6362897,-788648.8684,3.61E-02,317.5918675,6348846.213,1
1067.491322,-1457270.52,6.08E-02,537.8028644,11777534.04,1
951.6219543,-1302591.36,1.07E-02,917.9300751,10100519.48,1
197.8375285,-278345.518,5.05E-02,1154.02241,1224221.773,1
365.0671963,-501999.6625,3.66E-02,656.6194115,3598027.227,1
675.330899,-924394.3655,3.50E-02,659.795782,7160351.62,1
33.1499667,-48820.04101,3.21E-02,490.8366869,-65291.91619,1
893.6724351,-1220461.297,3.16E-02,514.7268863,9801175.175,1
204.2267071,-280940.3427,1.38E-02,395.0210141,1987640.512,1
1254.012356,-1715637.331,3.02E-02,1091.411524,13417549.69,1
270.9499562,-369067.4526,1.69E-02,58.63362908,3060158.016,1
695.4513601,-946971.107,2.01E-02,61.12891285,7935796.617,1
298.2157489,-412092.7677,3.52E-03,793.3645749,2705529.538,1
1045.043386,-1425802.227,7.69E-02,424.7036758,11622404.3,1
1224.849133,-1670907.316,8.25E-02,465.9143506,13651071.53,1
34.29356906,-54622.89486,8.11E-02,1018.904504,-532212.5375,1
562.0993839,-766232.0486,5.10E-02,160.1344016,6313456.192,1
303.6671079,-422598.1776,4.78E-02,1176.956041,2419451.093,1
645.4142091,-883154.1338,7.84E-02,595.8774448,6874689.235,1
814.8847606,-1120479.098,9.81E-03,1419.284332,8073508.22,1
1114.194115,-1525436.553,3.22E-02,1108.4537,11795418.1,1
1328.974798,-1816451.191,7.83E-02,937.9116811,14418481.61,1
746.7172938,-1023771.818,2.38E-02,933.0925301,7732194.604,1
1361.648265,-1861179.294,2.45E-02,968.8736752,14765782.17,1
1075.149123,-1468939.353,8.05E-02,692.5268781,11724870.94,1
1222.107558,-1664922.335,9.30E-03,185.7385406,13874273.64,1
207.0688496,-293079.2119,9.55E-02,1423.511319,1085308.127,1
1171.761662,-1600452.332,4.78E-02,691.5434939,12835930.83,1
92.52856987,-127234.3112,1.03E-01,189.9681693,890539.049,1
1234.178579,-1680893.617,4.20E-02,128.3708467,14065133.08,1
1004.00177,-1368059.852,3.50E-02,191.9540639,11362389.37,1
706.4292507,-964779.8847,3.43E-02,417.3561887,7738099.582,1
1134.09254,-1552922.047,1.11E-02,1157.86574,11979149.05,1
708.5967409,-969551.6348,6.56E-02,643.8405407,7557111.149,1
419.4197546,-584259.7344,4.60E-02,1684.97053,3287722.881,1
264.518968,-368991.0008,1.06E-01,1137.916282,2005094.066,1
371.421023,-518523.4456,1.00E-01,1635.907214,2780776.834,1
385.3326698,-533587.741,7.41E-02,1154.115153,3378627.085,1
155.6002189,-223656.2131,1.25E-01,1503.409689,421251.8891,1
589.8024902,-809212.1411,1.61E-02,815.202279,6036273.815,1
1047.226853,-1436536.675,2.23E-03,1390.046474,10769909.95,1
8.693491532,-25466.57458,9.85E-02,1727.008178,-1470111.314,1
1287.488896,-1761588.157,9.48E-02,1138.47677,13759438.97,1
761.8864077,-1038384.301,5.71E-02,182.2158919,8589116.637,1
112.178657,-160584.3356,1.11E-01,1010.779243,370144.5288,1
313.9914837,-432039.363,2.45E-02,603.1727564,3059708.725,1
1180.57929,-1613440.64,9.61E-02,814.0036199,12825926.01,1
126.4598218,-182738.1257,8.17E-02,1348.126186,227569.0552,1
1089.766117,-1487585.997,9.43E-02,536.8431088,12034364.19,1
328.7567961,-452415.2706,7.92E-02,637.4415805,3198222.112,1
499.8055993,-684542.8803,7.87E-02,547.264671,5245707.367,1
149.5973194,-209578.2274,9.63E-02,768.8852773,1020022.582,1
1635.757555,-2238673.798,2.12E-02,1509.022368,17424502.84,1
872.49404,-1193561.786,9.81E-03,754.8957147,9339480.865,1
1489.987599,-2042329.219,1.06E-01,1769.625947,15512561.18,1
11.84461843,-31475.34452,7.07E-02,1940.80365,-1628261.521,1
796.5512915,-1100750.84,1.23E-01,2069.664233,7271585.538,1
246.7360279,-336064.613,9.30E-02,53.676583,2786424.372,1
1114.62425,-1517309.761,1.56E-01,24.92477027,12785387.05,1
249.4898942,-346078.0784,1.47E-01,832.7820895,2109791.066,1
824.4359261,-1134932.51,1.16E-01,1599.76456,8019186.86,1
1292.810792,-1766148.605,1.16E-01,804.6290943,14124090.29,1
912.9407915,-1248345.04,1.68E-01,720.3409279,9835664.251,1
1000.369962,-1375685.116,2.57E-02,1755.164915,9899555.817,1
834.4638562,-1136162.483,1.17E-01,54.96604344,9538779.181,1
344.5753896,-475014.3374,1.83E-01,769.8737822,3259599.221,1
234.148912,-331346.9827,1.68E-02,1598.005149,1237851.908,1
1015.568091,-1399249.11,4.17E-02,2112.649315,9749210.318,1
1477.804845,-2024042.006,6.42E-02,1557.884831,15565062.19,1
1631.848666,-2237437.357,1.16E-01,2017.039507,16917752.4,1
349.9385527,-481499.631,1.84E-01,668.426986,3413451.2,1
959.3449155,-1320572.75,1.41E-01,1846.696502,9344930.209,1
795.6831768,-1088031.701,1.33E-01,634.7971499,8566034.731,1
828.6305732,-1146940.591,9.67E-02,2383.004912,7355350.485,1
1342.161027,-1836146.987,2.95E-02,1154.941807,14372703.25,1
1696.908873,-2323401.994,1.40E-01,1693.27113,17959688.2,1
1814.526691,-2470901.295,2.95E-02,124.1865144,20737664.42,1
818.5198761,-1129430.307,9.76E-02,1917.081275,7662736.326,1
891.1116269,-1229062.223,1.92E-01,2017.953609,8405179.414,1
934.6100942,-1285323.382,2.06E-01,1650.534359,9239033.848,1
566.5263568,-773632.0551,4.41E-02,330.948352,6209040.725,1
1076.435222,-1480627.85,2.37E-01,1928.449713,10616083.18,1
1335.718634,-1834156.549,3.09E-02,1998.118489,13532150.04,1
547.6683303,-757939.9332,8.16E-02,1572.100335,4864024.872,1
323.6149046,-454398.5781,7.05E-02,1754.641537,2123500.779,1
682.160275,-940634.7722,1.59E-01,1523.328591,6453797.532,1
1112.195495,-1520002.581,1.14E-01,771.0203801,12079209.71,1
1178.140764,-1619283.346,6.88E-02,1953.495699,11762003.23,1
251.8447827,-353881.4666,1.15E-01,1404.575194,1617038.963,1
97.130772,-142100.5015,2.75E-01,1259.662683,-29027.02303,1
1875.250056,-2575240.586,3.59E-02,2819.864032,18984815.16,1
1170.666746,-1603274.529,1.85E-01,1227.905397,12335747.52,1
876.8917896,-1209984.175,2.56E-01,2052.744711,8210152.281,1
1925.504243,-2641029.395,2.59E-01,2493.601999,19858883.3,1
1828.595576,-2503910.207,9.15E-02,1847.493105,19332686.34,1
600.8778813,-819365.2156,1.22E-01,202.8048253,6720265.086,1
1404.18135,-1927017.765,1.81E-01,1955.999733,14357138.67,1
1336.584573,-1821549.283,5.00E-02,283.58284,15100769.24,1
531.3266944,-741157.6721,1.65E-01,2251.640392,4058480.932,1
1686.790357,-2320144.58,2.57E-01,3001.259151,16654337.24,1
986.9416793,-1368827.52,1.93E-01,3175.764816,8453798.191,1
806.4355786,-1119952.643,3.02E-01,2784.289261,6735505.866,1
1387.249498,-1910412.338,1.99E-01,2757.458078,13433977.79,1
1006.690489,-1380462.048,1.74E-01,1279.16874,10404908.22,1
852.8755227,-1175751.883,3.02E-01,1861.419453,8108115.595,1
796.3355999,-1110200.271,3.31E-04,3281.379922,6167547.328,1
299.1458327,-408618.609,1.46E-01,203.8268517,3252160.431,1
1649.128318,-2256737.12,3.30E-01,1491.784201,17593816.13,1
207.3447721,-286101.106,2.03E-01,508.9498623,1919898.234,1
52.12105176,-79948.53976,1.92E-01,1150.320707,-446827.8295,1
1179.996102,-1623891.348,1.95E-02,2212.463579,11547897.41,1
1501.041935,-2059332.406,1.87E-01,2012.721695,15418589.42,1
974.2898224,-1339220.132,1.74E-01,1635.587683,9708577.884,1
1950.815316,-2682726.172,3.70E-01,3394.048047,19331143.22,1
1052.795738,-1438873.946,2.82E-01,737.8928195,11426768.46,1
269.5689095,-370135.9832,6.90E-02,425.3401401,2710918.978,1
543.6348841,-766333.3545,7.29E-02,3298.84345,3247910.441,1
1378.741531,-1884932.918,2.21E-01,1029.087832,14907459.2,1
1634.614469,-2241187.149,3.66E-01,2015.129315,16951270.52,1
1048.46226,-1439889.362,1.72E-01,1597.851203,10595192.52,1
1655.707607,-2265925.025,6.88E-02,1520.558645,17643259.55,1
1039.186084,-1415921.329,1.01E-01,187.5086845,11770730.38,1
771.8161894,-1067519.739,1.24E-01,2124.555727,6937455.369,1
468.7493832,-660205.3969,2.18E-01,2778.41803,2860521.976,1
40.09377223,-59125.51566,1.88E-02,596.8859208,-81909.67252,1
1957.193553,-2691091.946,2.01E-01,3354.615154,19440283.05,1
1805.580847,-2461686.959,2.24E-01,492.791644,20299772.97,1
1854.215807,-2530092.579,3.13E-01,766.1161208,20610156.07,1
437.2860078,-610290.2107,4.34E-01,1897.480582,3299831.415,1
1682.131908,-2309585.451,3.61E-01,2476.744199,17077639.2,1
1676.569633,-2313066.49,3.61E-02,3851.385053,15764050.1,1
798.0822848,-1115528.422,3.18E-01,3648.306198,5854048.983,1
1721.665596,-2354027.505,1.51E-01,1310.669521,18591985.1,1
1274.094507,-1751174.621,3.49E-02,2111.096453,12721325.56,1
1764.314978,-2429846.464,5.18E-03,3519.350357,17074173.6,1
2213.274459,-3026867.163,4.32E-01,1758.531519,23833870.58,1
1518.463468,-2068208.626,3.59E-01,167.0994728,17296617.06,1
1088.879646,-1507113.043,3.14E-01,3115.447756,9679991.796,1
789.89948,-1089568.798,4.46E-01,1805.163241,7435605.624,1
2048.919457,-2799188.59,3.52E-01,1268.736279,22390550.59,1
593.6638738,-831629.1845,1.92E-01,2949.397789,4140466.887,1
43.98938676,-80952.00619,4.95E-01,2651.840669,-1905286.201,1
1265.912367,-1746923.213,1.27E-01,2967.628676,11848639.67,1
1514.694828,-2067943.672,1.81E-01,772.1930092,16703226.93,1
21.21595489,-33938.69019,3.47E-01,660.5599309,-356718.4192,1
123.5556076,-184738.98,3.89E-01,2088.661095,-479016.5593,1
255.7472412,-367989.569,1.69E-01,2498.457764,667443.0592,1
448.4321463,-642098.6776,1.65E-01,3966.323432,1547144.452,1
1909.616007,-2603272.847,4.47E-01,487.8685678,21499707.06,1
852.213842,-1191415.711,2.33E-02,3921.509129,6227703.485,1
1617.273513,-2218484.714,4.89E-01,2127.583276,16649776.3,1
1690.397658,-2308507.095,4.40E-01,943.2093567,18566742.76,1
902.4387405,-1234152.873,1.40E-01,733.3395861,9703169.176,1
73.43137821,-127186.4477,5.24E-01,3417.242591,-2262790.882,1
122.0944982,-191034.8073,1.59E-01,3119.02618,-1432501.566,1
2356.976154,-3214328.333,5.31E-01,743.2886801,26408081.74,1
733.2447041,-1028033.861,3.53E-01,3744.110953,5021911.006,1
1175.84754,-1627147.265,6.24E-02,3319.759845,10493593.7,1
507.0517157,-716493.4562,4.20E-01,3294.069742,2831876.313,1
1670.433832,-2275221.103,9.39E-02,183.4788658,19028004.34,1
1779.649629,-2450455.356,2.77E-01,3486.203527,17280516.17,1
1327.585318,-1814633.932,5.96E-01,947.1488995,14394117.74,1
1053.961746,-1464793.115,4.20E-01,3763.97481,8689183.322,1
207.9961594,-311390.6237,3.68E-01,3543.851214,-831617.9637,1
992.1692977,-1368306.062,4.95E-01,2225.857045,9377420.798,1
1089.750629,-1515006.311,4.43E-01,3949.649878,8931634.61,1
724.8520687,-1009233.652,5.83E-01,2826.888766,5759310.348,1
343.0250848,-495266.6725,3.25E-01,3551.070229,713424.4026,1
522.416623,-750979.5469,5.29E-01,4981.667292,1474253.475,1
16.01927498,-29860.61832,5.37E-02,1033.199648,-755196.3745,1
879.3167561,-1199582.828,6.18E-01,348.6034549,9787236.675,1
299.2645251,-436721.444,5.46E-01,3678.799547,94458.22715,1
1428.864323,-1953725.02,2.52E-01,1098.582316,15420238.84,1
1281.64952,-1766020.109,3.14E-01,2678.294291,12292505.12,1
2335.471797,-3215847.708,3.24E-02,4573.018238,22679404.8,1
88.74598585,-131051.8005,7.00E-01,1305.144044,-166722.5301,1
1908.947686,-2613181.32,2.11E-01,1833.306042,20268902.46,1
33.62420539,-55194.14049,4.89E-01,1203.274471,-707513.1957,1
890.4385915,-1241418.05,1.11E-01,3668.559236,6896895.055,1
806.4533028,-1134828.972,2.40E-01,4631.414236,5056505.01,1
316.2851754,-430909.3387,2.17E-01,74.30420293,3566854.922,1
2485.137242,-3419049.543,2.39E-01,4505.710789,24460385.41,1
1620.030583,-2214628.97,9.58E-02,1181.273205,17541739.42,1
351.2370959,-478320.8103,5.78E-01,53.23802631,3987635.332,1
904.8435842,-1254011.491,4.63E-01,2795.948889,7855703.651,1
1230.363541,-1692950.718,6.41E-01,2273.777736,12070924.93,1
67.23112438,-128085.2546,5.88E-01,4578.751114,-3389954.274,1
2561.489004,-3512766.521,6.29E-01,3234.375289,26493496.1,1
791.0032854,-1097228.088,1.96E-01,2570.848398,6752211.936,1
84.12634792,-146415.274,6.06E-01,3997.976751,-2667836.103,1
2023.3372,-2787721.241,9.94E-02,4173.748695,19455666.83,1
156.4835144,-227151.7965,7.52E-01,1788.59995,172137.8831,1
1512.778468,-2096005.452,2.93E-01,4586.601997,13213561.67,1
1922.62965,-2659581.856,6.97E-01,5287.597062,17285856.1,1
1533.428909,-2132181.399,5.53E-01,5589.501076,12539127.58,1
1876.487208,-2582121.389,1.83E-01,3466.154956,18411493.95,1
1964.419455,-2718439.476,1.50E-01,5532.375197,17543533.38,1
2389.746031,-3289020.777,7.17E-01,4484.505931,23383530.82,1
375.8623922,-536329.6564,2.50E-01,3098.473152,1502206.805,1
512.6935389,-700824.6715,7.83E-01,390.2065074,5536581.659,1
1924.778392,-2651839.322,7.35E-01,3960.890372,18516644.1,1
865.5811144,-1220263.027,1.34E-01,5246.035935,5177190.319,1
1950.922665,-2700329.761,5.42E-01,5565.180529,17358619.96,1
719.326095,-1012156.711,4.87E-04,4125.989419,4514811.293,1
816.9330855,-1128529.144,8.20E-01,2073.655943,7502162.052,1
2474.008925,-3370036.791,7.48E-01,294.2038196,28161153.63,1
1723.957185,-2393367.61,8.05E-01,5815.309061,14523190.69,1
1549.900802,-2158183.595,1.68E-01,6034.564495,12323801.49,1
468.1050879,-672410.4784,4.76E-01,4405.410127,1374034.713,1
2482.833763,-3420809.847,1.33E-01,5114.622316,23880360.41,1
2365.081786,-3226640.243,3.93E-01,902.1709242,26356784.41,1
363.0633255,-517304.5164,3.75E-01,2899.302471,1536198.149,1
1645.695839,-2268618.297,8.89E-01,3550.543316,15682774.62,1
1223.286693,-1697477.983,5.36E-01,4034.957818,10388532.71,1
1295.001992,-1776578.668,7.40E-01,1730.807197,13307289.07,1
1314.332315,-1790167.194,1.84E-01,148.0754564,14968259.1,1
99.53067453,-160231.799,2.91E-01,3108.286753,-1682017.298,1
1020.164487,-1426101.024,4.03E-01,4673.956238,7473566.253,1
856.9298908,-1200800.031,8.04E-01,4290.16471,5946753.736,1
1769.955744,-2440488.227,7.20E-01,3887.832404,16804007.45,1
1824.789244,-2506323.124,6.65E-01,2792.007041,18430299.09,1
737.3995285,-1014029.127,2.16E-01,1298.95548,7292522.328,1
283.4500611,-431857.4809,3.33E-01,5751.331434,-1971384.239,1
1519.64198,-2110281.694,5.38E-02,5200.078045,12734724.16,1
2184.959068,-3008193.355,4.38E-01,4230.02762,21261686.36,1
2545.773619,-3482593.918,7.73E-01,2142.570698,27305461.68,1
921.008725,-1258855.153,1.53E-01,661.5212351,9981844.59,1
2686.185333,-3703577.705,8.94E-01,5853.444533,25545398.25,1
1975.869083,-2744035.129,5.99E-01,6777.166565,16543471.5,1
1898.112714,-2610265.655,1.20E-02,3305.095077,18806408.75,1
2536.685126,-3500129.273,9.83E-01,5862.108162,23819628.94,1
2535.0368,-3495207.063,7.06E-01,5529.015033,24103500.11,1
2336.102498,-3216904.962,6.22E-01,4597.725872,22664190.64,1
189.3445253,-295354.8536,8.56E-01,4707.321656,-2103642.597,1
1787.312203,-2463450.074,8.71E-01,3805.015893,17078736.69,1
1587.584097,-2210852.551,2.49E-02,6204.924358,12601944.2,1
690.2929882,-947819.0906,6.70E-01,1039.922126,6986710.222,1
1539.337318,-2120663.815,8.32E-03,3156.776617,14818588.26,1
2667.681171,-3674129.532,8.38E-01,5323.885935,25814185.52,1
1168.245495,-1608189.368,3.88E-01,2249.076444,11379587.83,1
2599.346028,-3558007.078,3.30E-01,2451.473518,27640236.62,1
2482.629322,-3425592.04,8.28E-02,5743.982408,23305865.65,1
2841.740276,-3879932.092,1.27E-01,1450.08362,31335921.34,1
466.5010172,-658355.2084,8.86E-01,2928.97238,2697818.616,1
768.5248492,-1066356.483,3.68E-01,2537.121376,6524575.198,1
1277.233868,-1761835.426,8.11E-01,2905.444013,12035265.52,1
625.6865564,-870927.4562,1.86E-01,2415.247663,4994027.645,1
289.610584,-451220.7171,6.62E-01,7116.480819,-3141639.125,1
1280.113495,-1778644.067,9.00E-01,4508.353933,10611164.23,1
2190.575922,-3023898.393,5.04E-01,5232.262713,20415106.31,1
796.7168022,-1107787.617,1.19E+00,2916.786164,6503376.559,1
677.7912656,-930319.3063,8.48E-01,980.1140165,6897425.073,1
1633.231506,-2278158.453,7.09E-01,6847.283553,12542511.53,1
1742.281885,-2415215.472,7.28E-01,5430.022744,15084018.44,1
1280.933997,-1770529.785,8.36E-01,3360.29012,11664286.92,1
1280.080293,-1777258.418,7.54E-01,4341.645999,10762335.37,1
198.8673601,-332414.1418,8.10E-01,7704.025341,-4718492.644,1
1422.392932,-1971865.606,1.27E+00,4450.30519,12298855.88,1
396.3910007,-568751.0128,1.89E-01,3655.051476,1232118.884,1
1076.713808,-1486079.901,9.06E-01,2559.339802,10045747.94,1
18.47217966,-44264.89295,1.27E+00,2409.33127,-1978039.018,1
2906.519602,-3959462.182,9.42E-01,373.6234572,33058894.83,1
777.1354159,-1087606.868,9.15E-01,3722.168247,5546203.1,1
2019.390614,-2808340.964,1.41E+00,7406.335504,16471601.69,1
1951.611044,-2708627.172,1.35E+00,6480.560053,16534366.86,1
2744.847303,-3796031.11,4.43E-01,7419.911206,24795417,1
2735.653638,-3776935.109,2.76E-01,6601.519388,25433766,1
3017.677984,-4128472.342,3.79E-01,2573.388954,32336418.87,1
1006.063353,-1371285.2,1.42E+00,244.0473725,11338721.28,1
2066.426382,-2878093.994,3.78E-01,8117.982677,16365133.45,1
2691.161856,-3711285.298,7.38E-01,5969.471186,25497104.25,1
3007.140612,-4145533.947,1.06E+00,6479.308177,28664499.23,1
133.5171492,-218375.4363,1.01E+00,4585.402412,-2634314.224,1
2273.580752,-3099702.145,7.46E-02,606.7217762,25573944.48,1
1282.662957,-1773815.116,2.51E-02,3476.157876,11578819.91,1
1118.906699,-1534388.887,6.78E-01,1423.971119,11562735.95,1
346.5752784,-486492.9155,7.13E-01,1858.842353,2292608.333,1
2174.439612,-2980155.958,5.43E-01,2524.082018,22691667.88,1
1667.43944,-2337224.076,7.02E-02,8401.570135,11522603.99,1
1650.972906,-2274772.734,3.37E-01,3422.525171,15859793.06,1
