I,Ip,theta,theta_p,theta_pp,u_a
0.656547941,-652.0332361,0.001411059,1.580985273,6107.073362,1
0.504613464,-451.7216664,0.001682248,2.391902406,3624.010709,1
0.173461418,-9.547378291,0.000896608,3.46527241,-1157.018255,1
0.315818479,-206.7979379,0.001162164,3.895159346,87.98747659,1
0.314070155,-189.0718032,0.002090658,1.986609469,1802.942988,1
0.265215925,-133.3609589,0.000685584,3.329220541,21.00795697,1
0.403480224,-305.8705574,0.001225455,1.375066199,3386.294393,1
0.28103824,-163.7104226,0.000899476,4.424916995,-793.2669477,1
0.320250258,-190.438229,0.000605967,1.110232981,2670.663885,1
0.655206262,-659.1076162,0.000894112,2.687956647,5085.318641,1
0.25384245,-103.6652211,0.001198223,1.561620682,1497.225346,1
0.556340621,-514.9857257,0.001853704,1.502265238,5027.163825,1
0.203171751,-39.84977087,0.001473002,2.203820643,331.1548074,1
0.349739698,-231.3873415,0.000690924,1.210280707,2918.571882,1
0.593878201,-574.5214341,0.002297265,2.551293032,4504.843119,1
0.565469823,-539.9689831,0.002367642,3.063751667,3712.533538,1
0.375396173,-271.8163009,0.002446975,1.894574017,2591.303277,1
0.504196758,-457.4493308,0.00108078,3.174785248,2907.510704,1
0.425827099,-347.3663204,0.001748603,2.752362633,2390.992635,1
0.653650437,-667.6861571,0.001262583,4.018251913,3858.081462,1
0.389786817,-305.3404546,0.000974702,3.627484683,1181.291531,1
0.557268701,-517.7488168,0.001268827,1.68877534,4868.273671,1
0.626179503,-610.8014465,0.001026668,1.594599563,5745.735772,1
0.476267825,-417.3970072,0.002080187,2.922068796,2816.324103,1
0.633537865,-628.9242103,0.001572721,2.602676201,4913.856741,1
0.435074359,-366.1139243,0.000748014,3.51835137,1800.898659,1
0.308211035,-189.4186811,0.001736627,3.021720903,794.605979,1
0.514504832,-458.0465991,0.002513662,1.503869673,4544.974007,1
0.228738761,-72.03520071,0.000970351,1.87803693,921.1100092,1
0.395963106,-299.6242962,0.000813993,1.870913481,2849.14562,1
0.446994422,-379.5930506,0.002487864,3.176599141,2248.554863,1
0.463285433,-389.8331984,0.001818271,1.69200642,3785.38314,1
0.311439068,-200.1132539,0.002458965,3.805255491,119.3948448,1
0.202924653,-35.6315623,0.002225161,1.721048857,767.198875,1
0.292023034,-158.9925246,0.001807291,1.978398367,1557.066169,1
0.175820228,-10.78149747,0.00218912,3.219400768,-906.3937129,1
0.233214054,-94.00288326,0.001803245,3.852409617,-822.3490709,1
0.330094435,-206.8026093,0.002584195,1.478766682,2448.751797,1
0.330569752,-218.9936439,0.000956061,2.914457162,1149.04046,1
0.272790701,-130.8169921,0.000649415,1.730396434,1561.525482,1
0.538905185,-511.5692096,0.001545513,4.029248461,2529.557349,1
0.58078688,-562.0685152,0.001880449,3.218970227,3747.432664,1
0.258467421,-130.7938363,0.001509089,4.152502409,-804.9765556,1
0.18384771,-32.21772709,0.002055914,4.526279005,-2002.221768,1
0.525894283,-493.5939416,0.001851145,3.996511991,2409.810673,1
0.48915103,-430.1720641,0.001866439,2.329689886,3502.890124,1
0.435816064,-352.5132825,0.000795214,1.701305702,3461.281219,1
0.512351335,-451.6949966,0.002235412,1.078534639,4906.896577,1
0.240637915,-99.51032973,0.000663439,3.280466799,-217.0941404,1
0.290342061,-165.4069653,0.001480317,3.060738819,553.8043941,1
0.407265789,-336.0121224,0.001161083,4.482774282,604.6048152,1
0.411648332,-330.5332426,0.001956361,3.059400863,1948.940049,1
0.667722308,-668.4497951,0.002508815,1.730802058,6099.279927,1
0.47247043,-399.7703682,0.002088329,1.372808388,4181.107137,1
0.236466328,-100.6617969,0.001025724,4.129936889,-1037.275001,1
0.404249969,-308.6865828,0.002150976,1.594966302,3195.230281,1
0.163468942,18.32677833,0.00152907,1.690408975,341.6713154,1
0.221285309,-65.41122659,0.00144869,2.31613037,437.1963001,1
0.600177281,-578.9892579,0.002083681,2.040485086,5041.596136,1
0.504214129,-453.2140571,0.00150289,2.645115701,3389.228077,1
0.348544007,-229.7566815,0.002076042,1.209915205,2905.164586,1
0.22847684,-80.14404116,0.000745378,2.930854024,-39.00614967,1
0.273979136,-130.5961283,0.000905902,1.501721772,1783.06773,1
0.669388487,-665.759155,0.000802818,1.114084561,6679.078107,1
0.385108756,-288.1344773,0.001008846,2.279640844,2352.848939,1
0.673832651,-694.3043428,0.002693062,3.911752634,4186.81098,1
0.425006034,-361.6316118,0.002549588,4.665504765,642.3377354,1
0.399629724,-323.0740321,0.002522907,4.166516576,804.3664847,1
0.536818675,-487.1878915,0.002699418,1.350268992,4941.017332,1
0.309499302,-182.4769892,0.000730845,1.940294288,1792.52445,1
0.6351648,-634.7547065,0.000841408,3.052351819,4523.755683,1
0.463501455,-402.8145138,0.00205355,3.269881407,2353.433628,1
0.584618019,-572.4608604,0.002294942,3.862809514,3206.147495,1
0.185168972,-29.16228466,0.001178724,3.92258792,-1438.229194,1
0.593925093,-572.0230829,0.00213379,2.232641449,4795.065202,1
0.485474341,-417.2352229,0.001001271,1.34324998,4357.405178,1
0.303515017,-186.8160703,0.000720669,3.493095431,312.1221669,1
0.203066922,-57.93334021,0.001678434,4.470569524,-1730.730578,1
0.614470392,-604.549793,0.000809989,2.799496525,4515.826571,1
0.312916242,-195.5290227,0.000776379,2.985036907,882.0221708,1
0.529388943,-501.6139436,0.001155797,4.402276967,2081.09025,1
0.560355628,-518.2567416,0.002332817,1.229315983,5321.435595,1
0.565327217,-547.364512,0.002412531,4.007655759,2852.800238,1
0.222895547,-76.93250266,0.002249338,3.476378446,-599.0715739,1
0.243072475,-100.2799172,0.002354158,2.963997921,98.58014596,1
0.359377574,-269.4287183,0.000901759,4.309646869,211.7142437,1
0.178819072,0.316861889,0.001093692,1.331414498,844.4168823,1
0.383511198,-299.5800976,0.002597919,3.973572042,794.5540862,1
0.575799195,-558.5622677,0.002155859,3.627342447,3318.872157,1
0.616429317,-595.4447135,0.001725384,1.335470776,5869.268904,1
0.358775656,-271.223702,0.000760225,4.63479072,-90.78765723,1
0.606790269,-581.2084369,0.001218308,1.196873949,5884.504594,1
0.247789743,-106.3512596,0.002665034,2.920421702,192.4005894,1
0.592617933,-589.3322753,0.001507374,4.606642417,2621.862051,1
0.468552828,-421.8566776,0.002325887,4.78288333,1036.022196,1
0.282347763,-141.3713121,0.002032798,1.424959608,1949.014653,1
0.525349586,-470.9857385,0.00125728,1.27701476,4875.821827,1
0.341152442,-222.2756129,0.000929461,1.530936448,2528.391295,1
0.185748122,-24.82341505,0.00071787,3.28492307,-851.8789177,1
0.432001303,-345.1344323,0.001587039,1.429473015,3664.566779,1
0.495763782,-457.5378339,0.001536423,4.613527073,1502.661024,1
0.358657005,-244.068085,0.001812945,1.277613805,2959.827946,1
0.601568178,-589.9023479,0.001564458,3.162230146,4037.810572,1
0.682582082,-690.4896413,0.000974109,1.956017418,6065.291001,1
0.644708997,-644.7418728,0.002003717,2.678557843,4973.239886,1
0.196223544,-31.47034844,0.002528238,2.338054034,129.283242,1
0.642124079,-646.3464153,0.001323177,3.315746567,4364.274351,1
0.567912725,-532.7910453,0.001428036,1.757459766,4928.1428,1
0.39850075,-298.0014492,0.001647374,1.239452061,3452.361285,1
0.342456693,-235.6535138,0.002317815,2.973892516,1231.600072,1
0.277707655,-150.7656935,0.002529446,3.378899451,119.3866414,1
0.40480725,-315.237417,0.001917114,2.315324725,2546.76265,1
0.2901622,-172.7777889,0.002633044,4.007877846,-309.2978513,1
0.488849556,-441.860278,0.002129722,3.834359699,2131.544265,1
0.645957086,-645.5533859,0.002890463,2.568177031,5087.927765,1
0.592841501,-579.2495468,0.001193021,3.314831979,3798.804172,1
0.445605947,-371.0566224,0.001431783,2.350022446,2984.033386,1
0.405150012,-310.6616942,0.003048992,1.688224486,3120.792424,1
0.570208305,-548.3869708,0.003039342,3.308429262,3544.548827,1
0.313048329,-196.7448914,0.002029381,3.113888098,766.4025259,1
0.468924056,-408.4281504,0.002438424,3.049966099,2615.66725,1
0.524645967,-481.7188377,0.00184585,2.730984375,3545.946049,1
0.25975997,-123.651827,0.001719457,3.045438042,216.2981599,1
0.38715194,-306.8745209,0.001767208,4.264366649,572.030798,1
0.628462287,-637.2431038,0.002480199,4.496587481,3133.796202,1
0.427628738,-351.8619983,0.001381828,3.006452676,2180.704158,1
0.46166215,-400.6841732,0.00271909,3.316338546,2290.064573,1
0.390648025,-303.9406027,0.002190653,3.307583396,1482.006945,1
0.341054037,-230.7894817,0.001091387,2.606441957,1549.528244,1
0.674879092,-689.4614523,0.001773909,3.132290106,4907.437829,1
0.476453323,-403.5963763,0.002846235,1.174319039,4407.319057,1
0.566058842,-525.6384988,0.00204228,1.181787807,5430.178144,1
0.633649292,-636.4780357,0.001560148,3.523258433,4078.244201,1
0.437286583,-367.8321935,0.002670305,3.357509481,1972.539029,1
0.322875898,-220.9699667,0.002378145,4.462845404,-346.9945939,1
0.664036087,-686.0686365,0.002176176,4.546097411,3497.562476,1
0.310092061,-201.2988491,0.002757434,4.180757948,-237.449362,1
0.441174894,-374.2018426,0.00266498,3.491378482,1895.520159,1
0.604891681,-602.6305612,0.002516684,4.182519415,3148.464937,1
0.412942374,-325.0684699,0.001051604,2.160676829,2780.831612,1
0.232142739,-101.3229253,0.002632559,4.944159541,-1827.159379,1
0.667377312,-687.8107501,0.002708766,4.19707687,3853.247594,1
0.590795172,-563.4283257,0.002631147,1.693643994,5249.097253,1
0.520132639,-485.1224728,0.002087092,3.918408145,2414.607651,1
0.242905809,-102.1623627,0.001128303,3.226329327,-141.8180908,1
0.437597335,-362.3215658,0.000975731,2.619557303,2646.975467,1
0.277570764,-149.117775,0.003030638,3.197128691,283.0597905,1
0.307506339,-197.1266272,0.002182786,4.099643349,-193.4211093,1
0.484280041,-436.8918232,0.002023723,3.990083716,1937.469094,1
0.546055435,-502.8597144,0.000963935,1.73550945,4696.937502,1
0.41100609,-332.6808176,0.00153447,3.435222483,1599.904089,1
0.268882975,-126.1494308,0.001156467,1.811498238,1442.893247,1
0.17855349,-12.74838885,0.001427649,3.001265713,-676.681454,1
0.629713798,-613.3828634,0.001328183,1.317273271,6038.462848,1
0.497298679,-455.1764876,0.002462899,4.059989301,2023.514551,1
0.603654251,-593.2723125,0.001203815,3.22816284,4001.842629,1
0.489382848,-446.6543931,0.002880649,4.340301443,1677.725237,1
0.286771898,-149.299801,0.000931924,1.661979924,1784.378966,1
0.173378452,5.480591471,0.002908336,1.610334019,528.336018,1
0.351656336,-241.1256048,0.002526908,2.096906034,2134.572773,1
0.207061116,-41.03602793,0.002872172,1.692867678,840.3498449,1
0.280520238,-146.6814798,0.003091775,2.394776583,1046.362937,1
0.199705362,-36.01786994,0.003255798,2.314131062,191.0406505,1
0.559741247,-532.7865659,0.001150037,3.140364932,3577.058574,1
0.163576455,-2.769920719,0.001717262,4.295941615,-2025.759296,1
0.358400174,-243.2293143,0.001921166,1.216780775,3012.179481,1
0.378995718,-298.2245838,0.003204882,4.56947862,200.9338656,1
0.328522284,-230.4604704,0.001593996,4.687197097,-486.0685683,1
0.239693911,-94.963985,0.000949683,2.874874667,140.778511,1
0.439980772,-364.5589118,0.002206835,2.494284517,2788.247679,1
0.343709958,-248.7336809,0.003101088,4.388452313,-39.96222706,1
0.425256277,-363.551672,0.001034508,4.861930025,466.6448329,1
0.463736075,-413.8965249,0.001796772,4.608396897,1139.297355,1
0.478395638,-425.751507,0.001122594,3.600846787,2223.703709,1
0.645547485,-656.9763077,0.002662696,4.05815956,3728.691506,1
0.42091724,-358.9512755,0.003281571,5.024407489,269.0785724,1
0.161457601,-2.82861352,0.001438974,4.661971135,-2382.860967,1
0.618161923,-603.9546027,0.000999393,2.100484264,5193.711307,1
0.694704963,-730.5358668,0.00205073,4.884000181,3542.791408,1
0.189443455,-41.2230088,0.002350282,4.698858808,-2094.812302,1
0.389714159,-289.495522,0.002757333,1.669197769,2960.717458,1
0.264329038,-129.9354952,0.003178565,3.053359,261.600033,1
0.41602323,-329.0249666,0.001220115,2.13113404,2843.090539,1
0.509876803,-470.2639727,0.000850652,3.806851798,2398.173629,1
0.666671841,-681.8285595,0.00149417,3.572528089,4412.912714,1
0.66676463,-689.916519,0.003599833,4.562694603,3513.827563,1
0.21648983,-49.97020973,0.000886232,1.207668785,1389.784243,1
0.218435339,-80.95773693,0.002042303,4.732115269,-1791.902349,1
0.507583309,-453.9524777,0.002270121,2.166535924,3863.015545,1
0.269164201,-137.2014341,0.001866769,3.13839118,239.8584723,1
0.457273278,-388.4460697,0.002024039,2.537373876,2947.782148,1
0.281425267,-158.1173049,0.003295222,3.663792073,-96.88790693,1
0.559836467,-517.7500867,0.001511138,1.254200648,5292.847545,1
0.360688979,-249.2260835,0.001068121,1.575078169,2712.755024,1
0.508890687,-461.9279381,0.001149123,2.937076573,3177.547013,1
0.426614502,-350.8760493,0.003260412,3.055547031,2124.418435,1
0.212347719,-54.70338156,0.003333264,2.49759466,169.5277387,1
0.18751389,-17.46231474,0.001251909,2.070493171,272.4385472,1
0.252413805,-120.5473487,0.002211216,3.903076653,-647.787413,1
0.172521006,-1.987228394,0.002985705,2.684253928,-457.8076442,1
0.344681259,-233.9742182,0.001500912,2.388415875,1789.413854,1
0.437879444,-379.1898328,0.00254452,4.6696524,786.4943418,1
0.17818113,-13.5685899,0.003399043,3.166313682,-831.0038163,1
0.244892295,-116.3678387,0.002535839,4.656703471,-1419.331696,1
0.625937572,-627.7397557,0.003522285,3.742127539,3790.65761,1
0.260269021,-127.0298469,0.001759511,3.379368202,-81.42525052,1
0.250239733,-122.5159699,0.003533693,4.515987067,-1229.960767,1
0.661139136,-686.844818,0.000939784,5.133093533,2930.641045,1
0.379372375,-272.4007843,0.001501829,1.294078291,3182.898667,1
0.362699625,-254.4509084,0.002345994,1.88446451,2454.598859,1
0.26176053,-122.5837899,0.001525337,2.573906927,667.9510658,1
0.39491268,-301.0052887,0.002313685,2.2205046,2519.265162,1
0.663757201,-687.9106924,0.003481366,4.822404924,3243.169179,1
0.272734182,-153.4724641,0.003187199,4.557560439,-1009.273071,1
0.572353429,-554.065123,0.001506866,3.65142679,3257.382324,1
0.506066707,-465.276365,0.001230445,3.831621218,2331.874511,1
0.290262663,-161.3689196,0.002215843,2.57198132,997.217031,1
0.214675871,-66.40338928,0.001279972,3.55852563,-768.2023821,1
0.498323176,-450.3960692,0.002871182,3.292011391,2733.448687,1
0.386263489,-305.8643101,0.002153722,4.289147779,539.2933888,1
0.245293523,-93.32732649,0.001085789,1.723292485,1252.016047,1
0.492250787,-452.3457579,0.001241855,4.562567081,1508.620785,1
0.451385493,-389.7090642,0.001771172,3.691273225,1831.126735,1
0.475657472,-404.4767216,0.00376716,1.418545552,4176.149906,1
0.669317006,-698.1070349,0.001236655,5.14919824,3009.971561,1
0.692693625,-721.5876047,0.002831662,4.111657935,4221.808627,1
0.236294011,-77.28575168,0.003506105,1.25190018,1577.141926,1
0.38155953,-292.2183646,0.002452786,3.388439513,1304.066312,1
0.526696711,-474.4578787,0.002931686,1.480761299,4706.077394,1
0.485278763,-426.319217,0.002752718,2.506111966,3298.01055,1
0.499101711,-460.4100846,0.001547284,4.405616481,1730.026492,1
0.486777961,-450.0663174,0.003813222,5.205649834,861.1123598,1
0.180039836,-14.29794562,0.002289027,2.94233559,-606.0291497,1
0.42988893,-361.8459763,0.002522915,3.86547187,1425.749278,1
0.428818476,-350.0334221,0.001519965,2.57761082,2584.231561,1
0.202532119,-64.50102792,0.001790213,5.377917833,-2561.738045,1
0.59865944,-583.9192417,0.003680028,2.91058909,4233.151121,1
0.217450911,-59.47122045,0.000995373,2.226567209,474.5566389,1
0.335386889,-231.8105052,0.002508698,3.692893365,496.7244632,1
0.210143905,-50.27305775,0.002375314,2.319722339,305.9060171,1
0.474144471,-417.6646973,0.002784357,3.314852592,2434.848653,1
0.569510599,-551.9746971,0.002972725,3.872748638,3023.513936,1
0.579875474,-577.6799371,0.002888739,5.314821776,1831.640194,1
0.288282367,-178.0108516,0.00204381,4.976961513,-1211.883995,1
0.513124558,-456.1683876,0.003951508,1.503967726,4529.024256,1
0.348676526,-240.5878851,0.001336981,2.534524536,1702.497046,1
0.37229508,-268.9616352,0.00261119,2.064574267,2401.123225,1
0.545574525,-517.3603953,0.002409181,3.620336818,2977.931983,1
0.516586363,-461.0731004,0.003039029,1.527855727,4547.087186,1
0.387385687,-311.9793869,0.002374099,4.859669728,33.53214558,1
0.480769758,-412.935697,0.003618586,1.605034351,4065.359442,1
0.293636334,-185.2243028,0.003837794,4.967630442,-1141.879252,1
0.531969026,-486.8684981,0.002205873,2.131611106,4174.979433,1
0.665146376,-681.7348251,0.00150031,3.819137617,4171.193256,1
0.309597349,-191.5004126,0.003402742,3.045911583,788.5444587,1
0.697988999,-714.2726764,0.003376162,2.305394691,5924.714781,1
0.640497391,-657.9320762,0.002552808,5.032025821,2785.328368,1
0.259256059,-135.0153092,0.00338004,4.543995156,-1151.816877,1
0.612712304,-600.6656609,0.003753789,2.614089281,4664.176582,1
0.387492188,-315.6030852,0.003796754,5.292307582,-358.5512063,1
0.398387568,-314.3661014,0.003941653,3.293838344,1583.436828,1
0.372127953,-289.2143169,0.000979901,4.611636584,83.69158552,1
0.463243265,-388.1860414,0.002909131,1.494293445,3964.637664,1
0.40117834,-335.5980619,0.00324221,5.461907075,-355.4662328,1
0.554091047,-531.1695366,0.004053904,3.895859961,2825.318981,1
0.207740955,-70.96430319,0.002503959,5.299860897,-2430.922937,1
0.433157387,-376.6182622,0.001151512,5.149295818,296.1941442,1
0.418750509,-343.6685415,0.003964214,3.490574259,1638.5747,1
0.700325912,-709.95864,0.001131942,1.373222312,6798.997471,1
0.677317226,-678.0082479,0.00292759,1.295103089,6605.624219,1
0.23962908,-113.8407072,0.001415509,5.233493787,-2004.165655,1
0.26062576,-126.8543526,0.002818914,3.297145303,-2.577910555,1
0.302590542,-183.0964906,0.003914452,3.18701928,579.7501529,1
0.517752639,-481.0879377,0.001859974,3.819587863,2477.095904,1
0.486478551,-429.4834,0.002564852,2.696503544,3138.713951,1
0.511134096,-469.3259279,0.002792119,3.477325428,2712.190495,1
0.294584575,-161.1739415,0.003386245,1.816016324,1734.120636,1
0.183014866,-36.86965769,0.003306905,5.245829808,-2665.929003,1
0.294993901,-174.0556972,0.001179088,3.348782268,345.4005829,1
0.527323601,-487.4433936,0.003338734,2.98959713,3341.611992,1
0.658024759,-667.8366686,0.00204457,3.29638121,4564.592496,1
0.628034522,-618.4180459,0.001575294,2.227791946,5191.422198,1
0.598093768,-589.1766046,0.002528755,3.660202492,3545.184301,1
0.235621684,-81.70076552,0.002078809,1.914810142,966.7708552,1
0.691630097,-706.6639515,0.003996924,2.43570597,5733.180418,1
0.569079189,-558.3464693,0.002269899,4.738226765,2231.758343,1
0.190734518,-42.05466169,0.003261431,4.583707198,-1975.293533,1
0.662474087,-668.9861716,0.002292538,2.686053523,5170.562664,1
0.288808672,-153.1765102,0.002232603,1.799281384,1682.963842,1
0.269558919,-123.8322598,0.002823015,1.408878669,1816.678239,1
0.409464016,-346.0282518,0.002530025,5.356283085,-164.2344781,1
0.295675626,-162.2326757,0.002781105,1.762968861,1794.882774,1
0.381548893,-305.0974831,0.002497515,4.991978756,-153.8188574,1
0.169789412,1.361329188,0.002495118,2.730272895,-531.0315732,1
0.42375382,-335.9316608,0.003460689,1.681281364,3340.879016,1
0.703452825,-728.2002601,0.003306486,3.112481264,5253.784041,1
0.482199853,-421.2899336,0.001691312,2.401905848,3357.363906,1
0.328275645,-224.6633058,0.002994743,4.007977601,128.5695906,1
0.393863644,-313.164118,0.002836819,3.910268659,971.0616344,1
0.338864791,-232.4935062,0.003078925,3.189014229,994.7606581,1
0.500645189,-454.3426144,0.003480306,3.389706153,2671.317304,1
0.563356665,-553.7531606,0.002282604,5.135815378,1804.557147,1
0.271784946,-156.421094,0.001930069,5.084982262,-1499.655042,1
0.342934188,-253.4326226,0.001583092,5.104186701,-699.544147,1
0.408670189,-335.2400077,0.003985324,4.148978397,924.1934508,1
0.430185845,-350.0488046,0.00275237,2.348023062,2808.660023,1
0.478848336,-428.5388681,0.002680894,3.870859364,1983.439635,1
0.421433825,-347.6390835,0.001477207,3.530083309,1633.49113,1
0.250943481,-126.3099606,0.001244543,4.868687472,-1542.510797,1
0.536170297,-489.8789995,0.001817535,1.794727264,4529.513895,1
0.320755041,-223.1292335,0.002201996,5.090456216,-941.9204482,1
0.537449359,-509.7036209,0.002459752,4.043707602,2499.683904,1
0.374431778,-277.509242,0.00131969,2.76586416,1788.139561,1
0.689020715,-722.1369386,0.004039166,4.8018146,3552.188402,1
0.204190449,-55.41683133,0.002361796,3.96738112,-1260.376219,1
0.179799656,-30.96738883,0.001712722,5.056129013,-2530.419416,1
0.216957484,-51.55834073,0.002809049,1.326004387,1287.580194,1
0.447555985,-396.1103017,0.003046625,5.135726754,473.9826347,1
0.572438022,-560.9923274,0.002294594,4.4986211,2488.17773,1
0.566666421,-547.8772573,0.003112029,3.844692006,3016.337781,1
0.570199783,-535.9249115,0.002239696,1.760002022,4952.112031,1
0.666257254,-681.144683,0.001227969,3.55766766,4421.658204,1
0.346432145,-252.1921709,0.002843726,4.357698018,19.27662825,1
0.294658436,-190.280079,0.003442807,5.423356861,-1544.431115,1
0.269516687,-124.1216625,0.004195879,1.452020743,1776.972897,1
0.31331766,-203.3753591,0.001408999,3.8929013,61.30356432,1
0.21270699,-61.5127719,0.003362011,3.283632818,-540.9240582,1
0.23553224,-112.2707737,0.004003911,5.73185631,-2504.298912,1
0.203964657,-39.64587667,0.001671455,2.044220849,485.3567443,1
0.709425472,-750.0324771,0.003287939,4.816498732,3773.308394,1
0.352254957,-249.2876449,0.002864235,3.01064638,1310.778431,1
0.483175842,-430.5275335,0.002935806,3.385520615,2474.383662,1
0.309675769,-212.13199,0.001285864,5.598523893,-1531.111063,1
0.213758819,-54.61939879,0.001100485,2.248245503,412.4236039,1
0.429078489,-355.0717607,0.004413671,3.160193111,2057.599084,1
0.175585916,0.420211651,0.001782617,1.865946699,321.3266211,1
0.705716707,-744.2084141,0.002361074,4.720084887,3818.340269,1
0.458192098,-407.6673962,0.003488827,4.772314647,926.575883,1
0.683537419,-717.8533349,0.002864457,5.197418209,3129.540695,1
0.624204965,-613.0066169,0.003525482,2.203146914,5169.821674,1
0.445858124,-381.7067207,0.002647333,3.631849721,1821.633601,1
0.568384232,-536.3342531,0.00139088,2.118290271,4605.533113,1
0.373336043,-280.2705546,0.001439464,3.294792675,1294.704465,1
0.267871622,-148.907245,0.001620079,4.813047287,-1297.409076,1
0.28714462,-154.2453509,0.001971255,2.213940205,1286.879814,1
0.587272119,-559.9078622,0.002575229,1.852280515,5064.399148,1
0.569142491,-539.6988753,0.001916001,2.408362411,4350.544252,1
0.431048416,-368.4415948,0.003989152,4.489444382,871.8250864,1
0.182853481,-17.71776092,0.001251063,2.891287206,-527.2901847,1
0.715818149,-749.1627122,0.002222053,3.626024068,4929.015762,1
0.511017449,-458.4771332,0.001190186,2.147841262,3919.472079,1
0.580699413,-579.1780551,0.001333419,5.361642312,1798.54388,1
0.168651186,-14.96082121,0.003825133,4.952917116,-2564.696474,1
0.386586842,-289.1047838,0.002050531,2.150069453,2487.625665,1
0.172267839,-5.344936899,0.003667923,3.144704576,-879.3082673,1
0.383860039,-311.8335431,0.004274298,5.438437222,-533.1330266,1
0.289188792,-159.7435912,0.002026605,2.55165439,1003.356305,1
0.374261986,-281.9710129,0.003555342,3.349508115,1255.603079,1
0.501596054,-440.5585274,0.001230123,1.514434379,4387.036125,1
0.653711679,-647.2092427,0.00413683,1.46122915,6183.351339,1
0.174639784,-26.19837045,0.004126045,5.33660603,-2844.690144,1
0.558579455,-542.1577486,0.002117646,4.50252745,2325.378966,1
0.421546092,-337.7620463,0.002835018,2.282697755,2768.768045,1
0.641903325,-653.8714757,0.002345343,4.288990776,3476.970234,1
0.264166841,-121.4563569,0.003493809,2.026293729,1193.43195,1
0.258163846,-141.4957605,0.004596902,5.534865877,-2065.158965,1
0.674634245,-693.1264,0.004651833,3.629542523,4452.576663,1
0.662422343,-665.874063,0.003544826,2.307770012,5513.862185,1
0.57073837,-545.2502632,0.002144513,2.828584088,3986.862639,1
0.710708737,-745.0232565,0.001389693,3.976254823,4551.912381,1
0.226157121,-90.13320553,0.001885367,4.56591457,-1552.080509,1
0.329555984,-223.5084823,0.004680684,3.647589255,470.9076216,1
0.556438442,-540.7816183,0.002309607,4.693863796,2126.834644,1
0.546213517,-532.363914,0.003141398,5.378097068,1387.310712,1
0.342868979,-236.3738473,0.001140629,2.99367662,1218.35207,1
0.516719441,-467.2417748,0.004614583,2.272505215,3871.662292,1
0.486004793,-447.2019581,0.002414116,4.980318088,1057.074998,1
0.590285685,-560.6752633,0.004064998,1.437511695,5476.090331,1
0.652608874,-666.4612703,0.001916152,4.042256797,3824.290341,1
0.302250434,-178.9361972,0.001688487,2.727197285,993.8619989,1
0.366334408,-280.32736,0.002137409,4.487260869,130.1873128,1
0.642516695,-656.7855397,0.004069625,4.547558718,3248.956637,1
0.225122118,-89.88625851,0.003825901,4.710432427,-1695.353506,1
0.574099241,-545.3615346,0.002123393,2.27341437,4530.181846,1
0.330683752,-222.8411456,0.003799114,3.373659082,732.8941343,1
0.181498808,-6.672332367,0.003419109,1.746950715,497.4492911,1
0.468217325,-417.2925211,0.004011573,4.272054442,1496.556857,1
0.390698875,-303.9030786,0.003111503,3.29430745,1494.660305,1
0.46448463,-411.1381689,0.004788855,4.138615014,1574.97337,1
0.239100376,-91.68893367,0.002453816,2.568053725,412.8863892,1
0.565747734,-558.2951228,0.001631877,5.295868863,1686.52954,1
0.661234337,-667.976544,0.003933882,2.770383429,5079.653261,1
0.464126407,-400.4454595,0.002867967,2.869442385,2724.65036,1
0.504331038,-456.5375531,0.003941669,3.038655951,3032.807613,1
0.619432031,-630.5844165,0.005003243,5.197322578,2392.998444,1
0.664934417,-662.7587693,0.003562723,1.495026341,6281.586082,1
0.269473113,-129.7796494,0.002848865,2.163065474,1130.067882,1
0.385006374,-300.2944308,0.002243465,3.80927256,961.0981871,1
0.577502118,-544.9626731,0.003947798,1.647689066,5138.125186,1
0.718494917,-747.3494265,0.002561447,2.947324064,5576.77426,1
0.291363467,-166.7291876,0.002200787,3.052251775,573.2567768,1
0.339908004,-248.5979286,0.001384913,5.015254413,-653.4702232,1
0.200994583,-43.61615043,0.004633447,3.040837167,-454.7869486,1
0.562948366,-534.2331002,0.003461342,2.777288702,3943.980591,1
0.657916971,-657.7773311,0.001584487,2.063579673,5684.08258,1
0.411606364,-341.0869267,0.004013702,4.379037243,748.7883565,1
0.702962368,-724.1511347,0.001827846,2.691939497,5630.458946,1
0.393287458,-305.1388569,0.001902206,3.009740681,1783.102539,1
0.701479879,-716.8169871,0.004581656,2.030804085,6214.455982,1
0.549951671,-522.6100254,0.004954768,3.532150703,3108.398557,1
0.640932751,-659.188432,0.00202144,5.114567083,2715.293536,1
0.383338153,-285.6587052,0.004699637,2.27150606,2339.898361,1
0.719072779,-740.3692631,0.003359771,1.981387154,6461.538889,1
0.356052076,-278.2687386,0.001757338,5.972074002,-1337.796151,1
0.304891138,-205.9559211,0.004105928,5.640480409,-1624.233112,1
0.520862696,-480.5804324,0.004579702,3.229926485,3048.889081,1
0.400602098,-337.0309101,0.00349717,5.737666293,-612.7779821,1
0.399375204,-302.4351227,0.001309153,1.642806657,3095.723567,1
0.581180812,-569.7105576,0.004210226,4.102694522,2948.573584,1
0.617041288,-626.8280628,0.005156978,5.134917619,2422.258418,1
0.30781235,-188.4765368,0.004217513,2.972048001,835.1819118,1
0.5776086,-553.5782241,0.002458699,2.701152242,4181.654965,1
