I,Ip,theta,theta_p,theta_pp,u_a
0.183109186,-9.647930046,1.86E-03,1.84437408,427.3872985,1
0.201124113,-34.44568645,1.87E-03,1.878403197,603.4596328,1
0.228341529,-72.85371171,2.32E-03,2.04708558,762.8648655,1
0.22566245,-67.21624191,2.17E-03,1.79954827,957.1137214,1
0.224702586,-66.32146007,2.16E-03,1.850775441,899.5138584,1
0.177270128,-2.089575761,2.51E-03,1.892938307,316.1419137,1
0.186601025,-17.006163,2.02E-03,2.168314532,173.02038,1
0.226426752,-70.93244372,2.03E-03,2.132322192,663.3745017,1
0.172589261,4.348227352,2.48E-03,1.884776017,269.7747607,1
0.178285743,-2.053098497,2.37E-03,1.716454193,488.2523611,1
0.201992298,-35.18319782,2.57E-03,1.823138425,663.6765628,1
0.205428794,-40.80691693,2.07E-03,1.940732217,596.2615759,1
0.206158259,-40.54394612,2.37E-03,1.784525951,746.6494988,1
0.184364403,-12.12109639,2.49E-03,1.939441594,355.3858688,1
0.221439979,-61.60511125,2.53E-03,1.816588566,893.1025191,1
0.213979673,-51.60792863,2.76E-03,1.836326199,789.4335181,1
0.192691149,-25.73118773,2.38E-03,2.222339301,193.8880176,1
0.220907418,-64.71821462,2.34E-03,2.29392074,453.0445701,1
0.192117024,-24.68092218,2.80E-03,2.188922268,217.6699278,1
0.207439488,-44.28287909,2.80E-03,2.032609372,535.841592,1
0.211461163,-49.35329805,2.52E-03,1.98231777,627.7739318,1
0.211545212,-50.85003932,2.79E-03,2.154233168,472.4530153,1
0.199810939,-33.61263963,2.77E-03,1.997124954,480.4411988,1
0.201795641,-38.20605744,2.58E-03,2.232377418,289.381349,1
0.213380993,-51.31848708,2.87E-03,1.9016881,723.1342242,1
0.228821498,-73.00394409,2.67E-03,1.984509002,825.2679419,1
0.22651218,-71.76149688,2.81E-03,2.220965869,583.7709842,1
0.223599633,-66.82889265,2.47E-03,2.100617494,659.7107857,1
0.201700026,-36.51275125,3.10E-03,2.037973824,465.0131874,1
0.202418432,-37.49226276,2.66E-03,2.038163892,473.0955405,1
0.2285249,-71.11644736,2.69E-03,1.799981752,989.6118033,1
0.205479737,-41.90251899,2.68E-03,2.068364094,480.8179863,1
0.2275168,-71.89875414,3.01E-03,2.067950164,734.4201677,1
0.18562896,-13.98254589,2.62E-03,1.956850244,354.0907401,1
0.222306963,-64.12685093,3.18E-03,1.983426413,751.3941759,1
0.218215222,-59.64961736,3.28E-03,2.119353095,580.8066477,1
0.182138739,-9.500158253,3.12E-03,1.990296533,283.5792022,1
0.176078961,-1.483506401,3.25E-03,2.019232227,187.6416733,1
0.197384843,-31.18566557,3.00E-03,2.10603656,353.5525964,1
0.183914387,-12.40121965,3.24E-03,2.050469012,249.280768,1
0.230650248,-74.40642088,2.95E-03,1.84931665,969.1840796,1
0.201766148,-36.60228305,3.15E-03,2.037913896,465.8274711,1
0.230079888,-75.48797833,3.44E-03,2.080391006,752.5625218,1
0.203619708,-42.28238673,3.13E-03,2.43051722,130.2144399,1
0.200435784,-34.80250538,3.51E-03,2.039316581,449.2652037,1
0.189358167,-19.15812329,2.94E-03,1.969152812,385.7585673,1
0.219518476,-60.72455293,3.46E-03,2.032393816,674.8361139,1
0.201563792,-35.34023545,3.78E-03,1.915216317,575.0454721,1
0.193802316,-27.9177265,3.05E-03,2.306147989,130.4666186,1
0.191832218,-24.96022316,3.77E-03,2.271876936,138.9839072,1
0.187937341,-17.50644028,3.07E-03,2.004289057,337.4899431,1
0.19658214,-31.95791711,3.59E-03,2.337979993,133.4711373,1
0.21433749,-54.80750339,3.09E-03,2.17366818,486.8706357,1
0.189034835,-22.20282368,3.54E-03,2.402554726,-11.95855508,1
0.194186568,-27.52358509,3.83E-03,2.192074304,238.5853832,1
0.224775084,-70.53303959,3.08E-03,2.362283167,435.3399001,1
0.178362837,-8.435344928,4.02E-03,2.497143198,-220.5790294,1
0.212464532,-54.04173584,3.11E-03,2.395530883,263.655274,1
0.215050949,-58.4420525,3.30E-03,2.504895224,193.9534286,1
0.193626426,-25.26967154,4.05E-03,2.006595831,400.7656348,1
0.181830339,-9.427268396,3.86E-03,2.033444726,240.8097759,1
0.218908941,-63.24004375,4.23E-03,2.448434661,289.6130534,1
0.224704526,-69.76613057,4.00E-03,2.278850632,510.3768861,1
0.211977221,-49.96569891,3.26E-03,1.971109639,643.8931219,1
0.226930848,-73.75824192,3.37E-03,2.398413101,427.2661979,1
0.230984997,-79.3514132,3.43E-03,2.407636668,465.4669975,1
0.21320534,-56.30299598,3.49E-03,2.551335691,130.5270908,1
0.201524195,-38.36418501,3.93E-03,2.298000181,226.6051267,1
0.194009707,-28.45664096,3.80E-03,2.338059086,103.839645,1
0.230542968,-78.49385414,4.38E-03,2.375821847,489.3102394,1
0.187057065,-15.95412795,3.51E-03,1.960266692,367.3950943,1
0.197822071,-31.2828149,3.60E-03,2.044094406,414.8877911,1
0.210516382,-50.58637717,4.28E-03,2.295627201,332.0907867,1
0.179146811,-8.760372789,3.89E-03,2.404836334,-127.6551341,1
0.176780858,-1.998707474,4.59E-03,1.964472514,245.488662,1
0.175664383,-1.209443182,4.09E-03,2.055337366,150.0549447,1
0.21076048,-50.69761086,4.58E-03,2.268134292,359.8892485,1
0.181696779,-12.59047954,4.25E-03,2.449456233,-138.917224,1
0.205422665,-42.89821357,3.61E-03,2.201858226,358.8038763,1
0.192020832,-26.28104075,3.98E-03,2.404210148,20.84833095,1
0.232483225,-78.99680893,4.42E-03,2.10987995,753.3709197,1
