I,Ip,theta,theta_p,theta_pp,u_a
0.193350781,-16.34727389,0.00044991,0.943611043,1363.948024,1
0.160062823,27.19349721,0.000464356,1.164349841,780.7674878,1
0.165860387,19.73100036,0.000548272,1.110889225,895.9873306,1
0.148626733,42.83838299,0.000479128,1.154814321,658.0250779,1
0.176510055,5.433231418,0.000444902,1.086031871,1040.959293,1
0.192377545,-14.944634,0.000535786,0.933941336,1361.555302,1
0.18881975,-10.50637613,0.000565206,0.984316345,1274.877539,1
0.196136956,-21.83410662,0.000440547,1.154282381,1204.444314,1
0.19050818,-12.57506563,0.000460266,0.955735544,1320.261686,1
0.149552308,43.06386765,0.000520067,0.97006804,836.6119443,1
0.182740748,-1.527803286,0.00057706,0.89687552,1284.515938,1
0.18518008,-5.285227757,0.00048726,0.951187229,1263.171804,1
0.178949858,1.80889376,0.000473248,1.12371231,1034.739901,1
0.170979561,13.51689412,0.000538391,1.017023838,1040.143469,1
0.196079696,-21.96805278,0.000588692,1.18063528,1179.829159,1
0.175185671,7.545355334,0.000585132,1.047576321,1060.700514,1
0.173017861,11.62626107,0.000590447,0.907064506,1163.528414,1
0.189733376,-12.05728691,0.000547465,1.022518216,1250.646962,1
0.154247056,37.15169991,0.000475823,0.910508607,944.7037957,1
0.174673036,7.61125538,0.00053672,1.126171603,983.3596132,1
0.190778871,-14.20555134,0.000532203,1.112685317,1180.690558,1
0.195855538,-20.1814545,0.000513291,0.996392049,1344.747227,1
0.174229379,7.86193377,0.000453146,1.170108391,938.3190483,1
0.175146202,8.210976539,0.000485988,0.971477248,1129.427952,1
0.18720576,-8.130741266,0.000506535,0.962120231,1276.50961,1
0.194571237,-19.14475842,0.00050815,1.084898255,1249.52925,1
0.186264989,-7.081347414,0.000537563,0.990886183,1239.548436,1
0.18275551,-2.91119974,0.000475104,1.066425237,1130.549461,1
0.190055541,-12.00367234,0.000581767,0.96130666,1309.995793,1
0.180032672,-0.004886614,0.000463856,1.165962292,1008.773349,1
0.156379409,32.41897774,0.000523531,1.138087883,762.3162287,1
0.179497644,1.60682354,0.000491096,1.056100924,1102.499358,1
0.185161641,-7.007716628,0.000569511,1.168529949,1065.375631,1
0.174746105,7.980568662,0.000603708,1.067870435,1037.200297,1
0.16010307,28.41635777,0.000596458,1.005452164,925.6824028,1
0.175947401,5.854130895,0.000526679,1.128945212,995.4817634,1
0.189679354,-12.3265025,0.0005196,1.06514598,1211.273681,1
0.187993637,-10.24184503,0.000527215,1.091281369,1168.143825,1
0.187118773,-9.558322621,0.000547188,1.154391502,1100.717992,1
0.192717667,-15.96493514,0.00055263,1.003249287,1302.456383,1
0.158350222,31.46451319,0.000491566,0.923125804,980.3827293,1
0.179821201,-0.01426593,0.000516508,1.202931653,972.7348425,1
0.193252041,-16.4192291,0.000548083,0.969276916,1339.480803,1
0.153373597,36.34768119,0.000527398,1.158381883,709.3276238,1
0.17614049,5.683665776,0.000623363,1.117454837,1008.146323,1
0.189134756,-12.41349599,0.000508508,1.168167627,1111.359712,1
0.178811039,2.602169435,0.000559066,1.048557444,1101.467354,1
0.179844686,1.231444422,0.000616948,1.044030212,1117.460559,1
0.175736482,5.549320485,0.000516031,1.20256295,926.1328988,1
0.154983413,33.81194263,0.00056165,1.201196317,688.9036625,1
0.192625959,-16.82396404,0.000512512,1.12561069,1190.164938,1
0.192387525,-15.00853053,0.000628186,0.940198302,1355.98183,1
0.185673081,-6.514841279,0.000500961,1.020643759,1205.694532,1
0.155531256,34.37676767,0.000599475,1.03819891,843.3783277,1
0.168240199,16.06939981,0.000633606,1.16336049,875.6323925,1
0.178660639,2.57180393,0.000612235,1.077797152,1073.157572,1
0.180634088,-0.670509951,0.000581323,1.146922019,1032.993497,1
0.168776107,16.77086516,0.000592817,0.985390179,1043.581644,1
0.190185278,-13.08200679,0.000589233,1.073450852,1209.537335,1
0.194852641,-19.8855397,0.000498664,1.129384202,1212.321075,1
0.150488771,40.60040181,0.000600987,1.117895497,712.9841492,1
0.188228387,-9.907631011,0.000630278,1.009972141,1244.758791,1
0.198142108,-25.31503354,0.000520317,1.24771534,1142.546276,1
0.168000927,16.56962301,0.000624744,1.141658854,892.6116986,1
0.183588279,-4.896065129,0.000544093,1.172286221,1043.881476,1
0.199692154,-26.69213343,0.000585992,1.156552559,1243.23297,1
0.167639066,16.96009625,0.000622621,1.154361387,876.9058224,1
0.154046676,36.91343802,0.000551334,0.974065543,884.6222219,1
0.195400913,-19.86054707,0.000606363,1.033451374,1305.832883,1
0.180915105,-1.549324818,0.000608342,1.208640272,980.1151455,1
0.193226391,-16.9269926,0.000579059,1.036768666,1277.829922,1
0.170870567,12.17560953,0.00055426,1.202288652,870.4684674,1
0.170363241,12.98901984,0.000597795,1.187019369,878.519999,1
0.189264112,-11.43538757,0.000678464,1.024622643,1243.341572,1
0.180778912,-1.328471533,0.000581478,1.204231456,982.5581741,1
0.177373978,4.859168173,0.00068034,1.011160947,1118.951033,1
0.176008511,4.821081724,0.000643292,1.247076474,888.7919107,1
0.171502896,12.27965762,0.000614568,1.082292752,986.8216873,1
0.198252553,-23.941587,0.000572559,1.058204942,1316.097575,1
0.197045265,-23.3758312,0.00056031,1.192242075,1180.372794,1
0.16113214,26.2519192,0.000663733,1.100411613,851.1805826,1
0.189998623,-13.04508232,0.000547517,1.100460166,1182.83857,1
0.155506889,32.61260839,0.000612719,1.261727575,639.8904592,1
0.183073404,-4.028626466,0.000681474,1.151575715,1056.792825,1
0.1868878,-9.946601916,0.000539938,1.241785353,1018.614941,1
0.166969927,19.06595981,0.000615617,1.005748983,1004.318996,1
0.196407109,-22.45112109,0.000577638,1.185280837,1179.368197,1
0.153355952,36.86094902,0.000565224,1.097535729,764.4395455,1
0.191400933,-14.24275201,0.000565233,1.011994411,1279.375803,1
0.198567382,-25.97068281,0.000641383,1.257255983,1138.759752,1
0.197707868,-25.09296252,0.000636608,1.293615492,1095.829053,1
0.199652786,-27.18439403,0.000537342,1.22443874,1181.065884,1
0.192144776,-17.09865883,0.000576469,1.241239805,1079.51833,1
0.201042869,-28.69715899,0.000548114,1.177230495,1239.955794,1
0.199760849,-26.76130723,0.000695166,1.153525143,1246.774537,1
0.19820174,-23.78748081,0.000557819,1.047642091,1325.116276,1
0.188594495,-10.61807064,0.000672594,1.03634397,1224.991315,1
0.188018284,-10.43568874,0.00059481,1.111216348,1150.304331,1
0.182215986,-3.593703078,0.000541942,1.242649684,964.1457952,1
0.20081438,-29.06841015,0.00054769,1.26208603,1160.18885,1
0.181203058,-0.694919631,0.000664284,1.053628953,1124.343361,1
0.15643155,33.36916946,0.000550375,1.011087635,878.3701472,1
0.16877122,15.97531771,0.000700659,1.085157357,952.8280622,1
0.2023396,-30.82137647,0.000571831,1.221871865,1214.273341,1
0.171980375,10.07594464,0.000605015,1.275523152,816.6443525,1
0.183839424,-4.511855717,0.000672828,1.081983396,1128.860837,1
0.172023792,10.39136633,0.000581621,1.228944461,859.4875139,1
0.195641743,-22.2539531,0.000652866,1.290338861,1075.066161,1
0.187397635,-11.15856843,0.000669152,1.306197056,965.9173175,1
0.194146197,-19.02637415,0.000661161,1.142135888,1192.610952,1
0.168201707,15.58159712,0.000736899,1.230544098,814.1140653,1
0.154205755,35.30101505,0.000573482,1.147665289,728.6322279,1
0.186772654,-10.31856422,0.000691456,1.307539894,957.5149527,1
0.1823787,-3.994949565,0.000681065,1.265003419,945.6939511,1
0.167129054,17.38838989,0.00070251,1.18744273,840.9713723,1
0.19676849,-23.68619365,0.000604228,1.277699931,1099.503442,1
0.192152904,-15.57517948,0.000648414,1.050393,1253.108825,1
0.172171529,10.8527095,0.000707439,1.146556095,936.0836626,1
0.202195553,-30.6681998,0.000682671,1.227209314,1207.765892,1
0.158768777,28.69911443,0.000568022,1.196187417,736.9544787,1
0.154605055,35.5611512,0.000673079,1.047709886,824.0890974,1
0.201943091,-28.59571554,0.000661777,1.012203304,1400.32488,1
0.202465396,-29.8180217,0.000666942,1.075789749,1348.52078,1
0.190360123,-15.17259931,0.000668556,1.303849867,1002.09281,1
0.174628987,8.068462039,0.000670102,1.07676786,1027.76594,1
0.188816621,-12.39615894,0.000670608,1.219872787,1060.699371,1
0.16840367,14.43715995,0.000575107,1.338681289,718.1282691,1
0.172242154,10.02406437,0.000714449,1.237655086,854.0779509,1
0.154057414,34.91526961,0.0007026,1.220753913,660.4834584,1
0.194352863,-18.58939845,0.00061853,1.052801218,1276.199064,1
0.189790371,-12.83884627,0.000679573,1.110069021,1171.710244,1
0.162581077,24.41189865,0.000618867,1.083939184,882.805114,1
0.195629466,-20.97666397,0.000773776,1.133564776,1217.446975,1
0.162365986,23.67713886,0.00066275,1.211734774,764.1557176,1
0.18383773,-5.098964686,0.000709999,1.155287286,1062.201468,1
0.168733259,16.14075339,0.000677737,1.07100964,965.2534106,1
0.155697504,33.67340265,0.00075382,1.097527928,791.353199,1
0.196359594,-22.68720205,0.000718396,1.222685999,1144.817515,1
0.176714958,4.280108234,0.000657522,1.194751494,944.4778,1
0.157612009,30.31088427,0.000622696,1.191581476,727.849384,1
0.154832156,34.67063714,0.000783086,1.120011416,760.970034,1
0.180439276,-0.425920381,0.000717613,1.149485518,1028.424478,1
0.177668971,3.0591177,0.000742632,1.185084581,964.2283745,1
0.185322714,-6.981526348,0.00076916,1.138002501,1094.97873,1
0.187254905,-11.4552848,0.00072827,1.367263478,908.7622958,1
0.172005175,10.23398273,0.000635904,1.251669626,838.6143537,1
0.179646034,1.116938049,0.000620191,1.091903469,1071.656732,1
0.166622026,16.88846599,0.000638185,1.335458501,700.5853728,1
0.202730434,-30.70697572,0.000666448,1.141474435,1291.852956,1
0.176006301,4.346764555,0.000701124,1.30644004,834.7996397,1
0.180274683,-0.278011172,0.000745251,1.158956632,1017.923057,1
0.187931447,-9.773263049,0.000763354,1.043534316,1210.835609,1
0.176611457,3.900125896,0.000756932,1.259532019,884.3970853,1
0.17255536,8.722844209,0.000667364,1.346457114,758.766036,1
0.16046815,26.28622522,0.000789907,1.208561206,745.2329142,1
0.163624164,23.10587089,0.000726315,1.069767379,907.6745958,1
0.202746342,-31.2877497,0.000755093,1.211010416,1228.821219,1
0.156166032,32.03620183,0.000700366,1.221818166,683.7458925,1
0.196741787,-24.12037181,0.000645957,1.336218319,1045.998066,1
0.158046806,28.62926235,0.000745468,1.327107253,609.640336,1
0.160000234,26.86678782,0.000659986,1.215578247,733.4770086,1
0.173532215,8.475458783,0.000630784,1.211838534,892.3715108,1
0.188128976,-11.49568326,0.000638699,1.224304286,1048.76906,1
0.182736642,-3.165400405,0.000809786,1.101233822,1098.688485,1
0.159306392,28.72881312,0.000751127,1.101473587,829.2356481,1
0.168780475,14.6084343,0.000631778,1.253585804,799.8176378,1
0.167986906,16.05655432,0.000634132,1.207841657,832.2843911,1
0.168768811,14.21273661,0.000726582,1.304772321,753.1504108,1
0.16900165,14.72853492,0.000735601,1.201203436,849.979476,1
0.164555488,21.16881574,0.000722565,1.152996643,842.7133857,1
0.202293677,-30.81951837,0.000782514,1.229415661,1206.887652,1
0.161394041,25.162865,0.000782174,1.191513302,771.3703435,1
0.167673152,16.95946361,0.000744479,1.148669214,882.4722016,1
0.199933808,-28.61522052,0.000741526,1.354808434,1065.777175,1
0.198131534,-25.20234796,0.000699414,1.235491237,1153.537588,1
0.17916967,0.536536861,0.00078587,1.244736509,927.2437493,1
0.195265583,-20.98721885,0.000668204,1.196484268,1156.066088,1
0.174268388,7.35521749,0.000689642,1.226522684,887.481588,1
0.168276298,14.59834794,0.00073135,1.340199257,715.284685,1
0.166840679,18.2836109,0.000695687,1.124929645,894.4877609,1
0.178988,0.126379296,0.000741868,1.326504069,850.8220484,1
0.165350986,20.05081561,0.000697372,1.157358239,847.8892931,1
0.163935329,20.05404141,0.000850489,1.396633053,614.0995563,1
0.162967991,21.59417742,0.000662062,1.36886482,628.2278114,1
0.199923504,-28.57023568,0.000824897,1.350958271,1069.158924,1
0.205392907,-35.68502395,0.000843751,1.309813086,1169.41205,1
0.169207216,15.46513371,0.000714885,1.074791729,967.2613476,1
0.157062051,30.76247331,0.000748357,1.228528697,687.9414806,1
0.188911863,-13.32896712,0.000804766,1.319758706,970.9883995,1
0.188307635,-13.33566225,0.000848527,1.422889373,870.2901235,1
0.179492764,-0.86300321,0.00068623,1.364092313,822.4511086,1
0.193923927,-18.40401691,0.00086551,1.102366324,1226.211014,1
0.20325012,-30.97745657,0.000750891,1.087128478,1347.230041,1
0.201382872,-29.34586159,0.000802113,1.200343989,1222.850468,1
0.163856743,22.12852566,0.000811754,1.151940531,835.6442698,1
0.17987421,0.873773685,0.000881294,1.083514162,1081.905317,1
0.186554166,-8.257423848,0.000692093,1.088192588,1154.410977,1
0.163780622,21.32909764,0.000717542,1.264250602,732.6695082,1
0.180752123,-1.931500044,0.000814277,1.283763781,909.9482341,1
0.193136586,-18.61042527,0.000672312,1.261336553,1072.64536,1
0.194833065,-20.45758301,0.000733476,1.203841858,1144.40735,1
0.157165371,30.11143976,0.00069318,1.292003343,631.4244993,1
0.162118789,22.70200237,0.000828553,1.374861056,613.0185795,1
0.207539656,-39.36551644,0.000888214,1.404092468,1108.371618,1
0.208427161,-39.00015752,0.000834447,1.208395806,1296.475918,1
0.194882249,-21.46819057,0.000736831,1.321201153,1038.28225,1
0.169804409,14.44538421,0.000779696,1.100507889,950.7453158,1
0.188635314,-11.41830682,0.00084242,1.128956258,1141.267369,1
0.178064826,2.668354682,0.000862973,1.166662866,985.5241234,1
0.18791793,-11.75526187,0.000695612,1.292318205,984.5131149,1
0.208499861,-39.98158609,0.000753582,1.318144875,1197.539423,1
0.177613356,1.182900845,0.000734353,1.427839971,742.9025941,1
0.189379726,-14.61616983,0.000840755,1.400633343,902.8421754,1
0.158944397,28.33020554,0.000901083,1.212334429,724.2934089,1
0.180131636,-1.993823487,0.000733523,1.396565635,800.2711299,1
0.195567996,-22.56202588,0.000740541,1.341138744,1028.037021,1
0.159197533,26.36359962,0.000889304,1.414058595,543.8165663,1
0.172872323,7.708830318,0.000832015,1.418904109,696.5473196,1
0.166246985,16.5844715,0.000758,1.436761269,604.1823851,1
0.199073415,-26.13330545,0.000760438,1.191807659,1204.073002,1
0.162395495,21.64219308,0.000734949,1.459819001,538.9636924,1
0.16973667,13.22298955,0.000830923,1.264002071,801.3358548,1
0.192848003,-18.6515262,0.000749502,1.315306454,1020.265726,1
0.166538272,18.7278062,0.000729768,1.120885041,894.6897407,1
0.205900073,-35.71552707,0.000931014,1.227741419,1249.850462,1
0.177063679,4.403416064,0.000871282,1.120376319,1016.098714,1
0.17007045,11.9131858,0.000784684,1.37038834,708.4565002,1
0.173079175,9.293460809,0.000811766,1.186807369,909.9212753,1
0.173625642,6.584285438,0.00081717,1.431220621,694.0068171,1
0.199678289,-27.58891019,0.000833773,1.270429523,1139.549132,1
0.192864226,-18.2926203,0.00073693,1.267923609,1063.527468,1
0.172933903,9.295037063,0.000943919,1.211206388,886.0710446,1
0.169485151,12.78050238,0.000917697,1.36161601,709.7057298,1
0.185933993,-8.396945853,0.000893516,1.210542204,1036.0577,1
0.168372734,15.96287572,0.000728547,1.154170064,885.5102616,1
0.162838324,23.46042627,0.000865661,1.15871809,817.7802954,1
0.172149786,9.527338055,0.000821326,1.315069781,782.6395613,1
0.180021844,-0.374630612,0.00095531,1.213779566,965.178672,1
0.171726951,10.27524864,0.000870386,1.293641961,797.2606343,1
0.198756097,-26.38647927,0.000761306,1.277017172,1122.963545,1
0.168546168,13.84613474,0.000799978,1.38805986,674.8760945,1
0.190889869,-16.95048809,0.000922481,1.435272709,888.7047625,1
0.194077364,-20.09737801,0.000795209,1.286987199,1060.136989,1
0.200287272,-27.58592935,0.000824237,1.166955616,1240.614092,1
0.175465123,4.20286989,0.000830852,1.41595926,729.0180872,1
0.200032346,-27.75703496,0.000738712,1.231395513,1179.103033,1
0.184627241,-6.148749759,0.000879269,1.152178791,1074.099572,1
0.182579615,-3.903937441,0.000855722,1.219668784,989.2159552,1
0.166693336,17.24320354,0.000774353,1.279267771,752.4872715,1
0.184050282,-5.952332315,0.000867701,1.225432253,1000.875733,1
0.171301154,10.27344732,0.000751457,1.365955,726.6287149,1
0.167277646,16.69351217,0.000914323,1.248705418,786.985479,1
0.195030245,-21.44602293,0.000860859,1.293388028,1065.267512,1
0.19005872,-14.31439149,0.000972535,1.248145702,1049.269567,1
0.17093708,11.37053314,0.000837679,1.291152824,790.4471467,1
0.195697711,-22.62612965,0.000840796,1.327149911,1042.244684,1
0.182215524,-3.737299816,0.000773854,1.260586513,947.8342848,1
0.203518325,-33.23903443,0.000846735,1.322986299,1135.895753,1
0.17828154,2.490714519,0.000873433,1.152064926,1001.285221,1
0.15980812,26.08932573,0.000774712,1.344794523,613.8001054,1
0.172232583,10.05928575,0.000855573,1.234895187,856.4769653,1
0.193499038,-19.87805756,0.00087981,1.357623754,989.2764474,1
0.180416363,-1.261716137,0.000975431,1.257310205,930.1387483,1
0.190898736,-17.10526024,0.000903451,1.45302005,872.6727066,1
0.195029469,-20.81859509,0.000836018,1.215487948,1136.076856,1
0.173331216,6.297037026,0.000972208,1.516792423,612.8310389,1
0.180017827,-2.606198255,0.000988029,1.491993216,712.2110135,1
0.17422057,5.212177442,0.000790758,1.501142124,637.2780777,1
0.197607831,-25.27709157,0.000955622,1.333451792,1058.464714,1
0.167394534,16.37968822,0.00079042,1.267945234,770.837885,1
0.210935361,-43.67812915,0.000919028,1.365533773,1182.444716,1
0.20279375,-33.86577515,0.000801205,1.523605571,945.1885671,1
0.165939867,18.22425397,0.001001818,1.284822661,738.7793201,1
0.204841857,-33.99819483,0.000825912,1.19332185,1268.981112,1
0.210207223,-42.56368815,0.000949218,1.350210404,1188.008092,1
0.181282623,-2.583087117,0.000905733,1.274984142,924.025649,1
0.188766958,-13.60403155,0.000779431,1.378500545,915.9216433,1
0.19598894,-23.30033464,0.000918396,1.361692659,1014.188671,1
0.180473343,-2.997757955,0.001028792,1.463569776,743.2847967,1
0.20975904,-42.78063085,0.000867212,1.453070131,1089.349211,1
0.163321213,22.29171989,0.001005154,1.222311719,765.5167418,1
0.176604395,2.990012881,0.000995684,1.373915626,780.3308476,1
0.18857513,-14.0838919,0.000926194,1.470656688,829.9390463,1
0.191767635,-18.69169711,0.000962522,1.503212745,837.0274185,1
0.168430282,15.24363721,0.000808024,1.233876553,813.7110972,1
0.181121661,-2.446093326,0.000916889,1.28519809,912.8906428,1
0.200446789,-28.81194724,0.001046835,1.292425014,1128.384001,1
0.204128705,-34.23447596,0.000910251,1.343446804,1124.309115,1
0.161652436,24.58471675,0.000911277,1.219668682,748.7437357,1
0.195720228,-24.49653723,0.000918549,1.555954822,834.4989617,1
0.165835842,16.33656667,0.000908574,1.537200547,508.1495441,1
0.194726648,-22.95953419,0.000930739,1.533019006,843.9325725,1
0.176467998,3.89845116,0.000888092,1.284028431,860.4791476,1
0.191585804,-15.92254851,0.000962828,1.18960653,1120.03457,1
0.18653763,-11.68555062,0.000892004,1.517338479,764.0883258,1
0.2069256,-36.85699341,0.000913764,1.196076674,1290.42083,1
0.209957512,-43.32039519,0.000864552,1.486596903,1061.150957,1
0.199320249,-27.34254519,0.000954612,1.300407217,1108.182487,1
0.198687457,-27.84969955,0.000858684,1.470614632,946.1771174,1
0.203145709,-34.44422815,0.001022038,1.535957994,938.0034267,1
0.163283453,22.41218209,0.000893228,1.213723164,772.8906178,1
0.162088439,23.56385227,0.000833754,1.272813703,705.4401485,1
0.211692732,-44.64967984,0.001061115,1.358136849,1197.872079,1
0.186066487,-10.11469011,0.000985693,1.401741346,863.7627728,1
0.161847213,23.2909694,0.000921956,1.347591833,634.6881238,1
0.161212342,24.0624748,0.000880757,1.359127942,616.9055123,1
0.183359278,-5.601400697,0.00096473,1.298777471,926.2580011,1
0.205920096,-35.9861584,0.001052777,1.258009166,1222.564405,1
0.164217823,18.73797753,0.000922397,1.512480833,512.0295022,1
0.178362603,1.235818704,0.000872849,1.294408409,872.8135404,1
0.201271967,-29.59305594,0.000884829,1.2498635,1176.558329,1
0.185189822,-8.265973427,0.000905564,1.320244489,927.7771509,1
0.186635594,-10.12130018,0.0009901,1.306211495,957.1476456,1
0.190977015,-17.85911116,0.000917409,1.53352139,800.3891647,1
0.202344339,-31.30915979,0.000962239,1.281733756,1159.907894,1
0.196428712,-23.32749414,0.0009834,1.290615246,1083.857887,1
0.209746862,-42.47028781,0.000883788,1.416535418,1122.422653,1
0.184082372,-5.894695781,0.000931759,1.212831179,1012.7,1
0.187530221,-11.9757312,0.000841924,1.385377876,895.458289,1
0.173583491,5.802737849,0.001109377,1.535555863,598.6722355,1
0.210083005,-42.02699838,0.000851181,1.304494489,1228.140633,1
0.194706827,-23.06535453,0.000947512,1.549535427,828.6898774,1
0.190495096,-15.82795635,0.00092189,1.362503402,950.3223681,1
0.184608027,-7.448119046,0.001063514,1.317030445,924.0136543,1
0.20782354,-40.47605072,0.000991088,1.494143618,1029.769029,1
0.187217273,-11.24001971,0.000973207,1.346862798,926.8759438,1
0.187451314,-12.02186941,0.000972873,1.404475283,877.1902918,1
0.20113669,-30.59024325,0.000890732,1.396783712,1041.440043,1
0.20353573,-35.04299523,0.001035884,1.544392976,934.8169509,1
0.187822272,-13.72584948,0.001108078,1.553589597,745.8944776,1
0.202315515,-31.88700311,0.001017963,1.358478447,1089.808779,1
0.190640364,-16.47180706,0.001075444,1.417982648,901.5559626,1
0.188371204,-14.74104803,0.001070791,1.586910704,721.9102841,1
0.178671025,-0.269108325,0.000981941,1.429354811,753.6790411,1
0.16691782,17.22375258,0.00106783,1.243680885,787.4185074,1
0.200911977,-31.19438659,0.001067882,1.509964063,935.9666556,1
0.206072888,-38.37326602,0.000912622,1.529018418,977.9480839,1
0.185385025,-9.68021414,0.001050612,1.463080995,800.168834,1
0.168668808,14.02472979,0.00106711,1.3450851,715.3533024,1
0.21069918,-44.68405742,0.001070966,1.530624469,1029.648332,1
0.186427308,-12.11612683,0.001139298,1.589565851,697.1593832,1
0.177225265,0.808954441,0.001030909,1.540051991,636.4321409,1
0.214901746,-50.52179615,0.000931936,1.54513662,1064.746774,1
0.190125311,-15.33095272,0.000944896,1.363298425,945.35046,1
0.182471226,-5.343518889,0.000988738,1.417056097,808.5274492,1
0.163078714,21.99490238,0.000994124,1.300282006,691.8481318,1
0.174563406,4.929209099,0.001119961,1.478290667,661.9916249,1
0.203426409,-34.26918033,0.001062874,1.466664202,1004.223284,1
0.213950167,-48.20306582,0.000985274,1.417868855,1169.510232,1
0.166172244,18.17647473,0.001008774,1.251422487,771.8133394,1
0.215263405,-51.2888349,0.000979935,1.579300713,1037.8443,1
0.199067683,-29.01095316,0.001080956,1.550662659,877.7753256,1
0.176087014,3.409815998,0.001137263,1.409300591,742.2175137,1
0.208891321,-42.14913468,0.000889295,1.521440837,1017.223149,1
0.206907873,-39.17946139,0.001169244,1.487916568,1024.908132,1
0.164215245,18.24946167,0.001078207,1.573672599,456.3709997,1
0.208823079,-42.4433114,0.000913887,1.569580416,972.67573,1
0.196534636,-24.90324083,0.000961305,1.468652994,923.2225483,1
0.213914076,-48.01969033,0.001098416,1.40117332,1184.273273,1
0.197283901,-26.8518128,0.001052095,1.584137818,826.8460805,1
0.196377904,-23.89775068,0.001109123,1.370138426,1010.980254,1
0.1791499,-1.453396209,0.001075962,1.49556594,698.9898106,1
0.214325533,-49.26931993,0.001119076,1.486924903,1111.045302,1
0.201100205,-30.41648433,0.000911587,1.381350811,1055.050712,1
0.209773679,-44.21074924,0.001105551,1.628451356,930.079949,1
0.209460736,-41.17220776,0.000949018,1.303539222,1221.858618,1
0.18509481,-9.260426081,0.001153841,1.460007696,799.6279066,1
0.185208894,-8.964028112,0.001023447,1.40383055,852.0089776,1
0.163246687,19.28435755,0.001188262,1.608946137,413.1745364,1
0.163356315,20.97334198,0.000967366,1.380331678,622.2655844,1
0.18602504,-10.63844684,0.001023869,1.473896528,797.6908928,1
0.188972089,-13.04488046,0.001016257,1.274231194,1013.069097,1
0.213420591,-47.57680133,0.000960189,1.429641293,1152.722712,1
0.177145053,1.807045854,0.001058842,1.429502426,736.0100386,1
0.200455835,-30.28875122,0.001179614,1.474559402,962.9112249,1
0.171947343,10.086656,0.001145371,1.279783421,812.3918149,1
0.184720437,-10.08067535,0.001181161,1.625402445,644.9671602,1
0.167332921,16.5629697,0.001157827,1.255582387,781.3688458,1
0.185766223,-8.99079754,0.001006269,1.312801905,941.1665054,1
0.172925824,6.82898686,0.001189148,1.519269753,605.9206002,1
0.184279411,-6.803100357,0.00113804,1.29244735,942.5858217,1
0.181310367,-5.57015447,0.001235224,1.641779934,590.8937263,1
0.170423618,9.855728733,0.001113214,1.566475554,534.2536205,1
0.201351616,-32.26446429,0.001118187,1.568613904,887.700474,1
0.177018401,2.818809777,0.00100537,1.325114973,829.4523758,1
0.209097962,-41.54508862,0.000942298,1.411332386,1119.696226,1
0.179761919,-0.680565055,0.001225473,1.295834072,887.5968888,1
0.206039535,-38.39756778,0.001166485,1.537687569,969.6837801,1
0.20967744,-42.06472848,0.001026349,1.377850554,1156.792992,1
0.203265797,-34.68564793,0.00114444,1.545651333,930.5712196,1
0.216520708,-53.05672088,0.000986533,1.586301503,1045.927491,1
0.170932907,10.87089716,0.001019821,1.353997593,733.2675879,1
0.197512985,-26.58231472,0.00117389,1.511836258,895.2071593,1
0.166120094,17.19017709,0.001125895,1.382914671,651.6757379,1
0.213071846,-48.09925991,0.001129734,1.553661861,1035.96934,1
0.171298008,10.36240691,0.00108277,1.355424017,736.166184,1
0.19577759,-24.28654498,0.001061182,1.520127103,867.7287564,1
0.209622188,-43.07760403,0.00116198,1.513173289,1033.137429,1
0.19088838,-15.78668417,0.001034189,1.290785904,1020.039293,1
0.170188104,11.1712295,0.001068174,1.442744037,644.0305436,1
0.183801191,-6.466403206,0.00116286,1.331537827,901.553837,1
0.177097389,0.017192869,0.001255285,1.660170877,525.7637484,1
0.194216623,-21.95834027,0.001109454,1.494852738,872.7685197,1
0.187926519,-13.21901415,0.001064283,1.472906684,820.4404645,1
0.168450657,13.6967019,0.001020203,1.422814821,642.183163,1
0.166848256,14.64431347,0.001044366,1.576255644,484.2784657,1
0.204483212,-35.57363549,0.001019079,1.449974765,1031.539124,1
0.169525783,11.18332246,0.00111123,1.553373523,535.847614,1
0.18426161,-7.277987274,0.00123513,1.354521467,885.9502539,1
0.180615218,-3.923703009,0.001023343,1.554706796,662.0632393,1
0.169267087,11.24772557,0.001015985,1.589162167,500.3398264,1
0.178105156,1.53120301,0.001136113,1.301259087,863.6273505,1
0.183773318,-9.142845021,0.001131012,1.669117977,594.3425144,1
0.208385628,-42.3678875,0.00129504,1.634262297,908.8473089,1
0.174323175,3.85214621,0.000992085,1.652913933,500.4827236,1
0.213333233,-48.35208222,0.001032004,1.540850906,1050.619231,1
0.170181642,10.85863853,0.001257439,1.482714029,607.6199382,1
0.17328243,7.345885795,0.001306154,1.394609754,723.3456016,1
0.195547522,-23.69367822,0.00104127,1.485345369,896.7048244,1
0.184304786,-7.769869631,0.00114476,1.408385565,837.4790246,1
0.17009463,10.99681358,0.001085957,1.480261184,608.8499422,1
0.197864278,-27.25259614,0.001106142,1.535721948,877.5295736,1
0.168993563,13.67226338,0.001032352,1.333938105,729.2186618,1
0.187147353,-13.46317646,0.001194391,1.635188159,663.9585278,1
0.164367284,18.77949302,0.001187142,1.482013438,541.4445712,1
0.193371575,-19.5883652,0.00103524,1.343175588,1000.946473,1
0.177589793,0.25755953,0.001006323,1.546911382,634.3850897,1
0.177921428,-0.282823722,0.001253719,1.557970236,628.1423718,1
0.194571068,-23.4620545,0.001074506,1.621856385,761.3835556,1
